source,target,transition_count,state_distance,methods,category
228,203,1,3.6213462750512244,,baseline
228,206,2,0.5996245940695721,,baseline
228,149,1,3.5043887535787466,,baseline
228,344,1,1.3802083333333333,QTRAN,baseline
228,82,2,1.402305420245413,,baseline
228,371,1,0.8148741881391444,QTRAN,baseline
228,117,2,3.7645833333333334,,baseline
228,471,1,1.9135416666666667,VDN,baseline
228,431,1,1.5200137535787461,VDN,baseline
228,256,1,4.91584708691208,VDN,baseline
617,310,6,1.1036379417178905,,baseline
617,630,3,0.586680420245413,RMAPPO,baseline
617,631,2,2.1866804202454126,RMAPPO,baseline
652,689,3,0.8441941738241593,ETG-only,calp
652,693,1,2.7108608404908257,ETG-only,calp
652,680,2,0.5554304202454128,Synergy,calp
652,783,2,2.4220970869120793,Synergy,calp
652,767,2,0.6971658548058108,Synergy,calp
690,663,1,1.646875,,baseline
690,694,6,1.11011002862997,ETG-only;Synergy,calp
690,699,3,0.8072916666666666,ETG-only;Synergy,calp
690,560,1,3.383896895481768,,baseline
25,443,1,1.0979166666666664,VDN,baseline
25,421,2,1.0666666666666667,VDN,baseline
25,352,1,1.278125,VDN,baseline
25,481,2,1.0666666666666667,VDN,baseline
25,86,1,0.710860840490826,VDN,baseline
25,517,1,1.0822916666666667,VDN,baseline
196,39,1,1.4979166666666668,,baseline
196,40,1,0.846875,,baseline
196,38,1,3.0979166666666664,,baseline
196,109,1,1.5036379417178907,,baseline
196,576,2,0.89375,MAT,baseline
196,584,2,1.6377220869120794,MAT,baseline
196,555,3,2.1645833333333333,MAT,baseline
196,270,1,0.7447916666666666,MAT,baseline
196,610,1,2.9645833333333336,MAT,baseline
196,305,1,2.046875,MAT,baseline
267,255,1,1.3802083333333333,,baseline
267,188,2,2.5983689217734645,,baseline
267,309,1,2.8229166666666665,VDN,baseline
267,91,1,0.9859296083845572,,baseline
267,462,2,2.763468597412734,VDN,baseline
267,238,2,2.4202358404908257,,baseline
267,469,1,2.2338642458366174,VDN,baseline
267,478,2,2.3043887535787464,VDN,baseline
267,522,1,0.9535691738241593,VDN,baseline
267,525,1,2.4202358404908257,VDN,baseline
267,415,1,1.2873401920669427,VDN,baseline
309,308,1,1.7333333333333334,,baseline
309,288,1,1.2358608404908258,,baseline
309,282,2,3.364583333333333,,baseline
309,426,1,2.045918790963535,VDN,baseline
309,468,1,1.759938562148434,VDN,baseline
309,469,1,1.075785649060514,VDN,baseline
309,30,2,1.3249999999999997,,baseline
309,401,1,2.720688095597623,VDN,baseline
309,488,1,0.9911885621484342,VDN,baseline
309,176,1,3.2229166666666664,,baseline
309,478,1,2.171875,VDN,baseline
309,131,1,3.427083333333333,,baseline
309,296,1,1.458333333333333,,baseline
309,536,1,3.5981387535787466,VDN,baseline
745,697,1,0.5333333333333334,,baseline
745,783,3,1.1356387535787462,Synergy,calp
55,56,1,0.9333333333333333,QMIX,baseline
55,169,1,0.6979166666666666,QMIX,baseline
55,278,1,0.6666666666666665,QMIX,baseline
55,311,5,1.2,QTRAN,baseline
55,279,1,1.8666666666666667,QTRAN,baseline
55,347,4,0.9838968954817675,QTRAN,baseline
97,98,1,0.5333333333333332,QMIX,baseline
97,284,1,0.6822916666666667,QMIX,baseline
97,285,1,0.5958333333333332,QMIX,baseline
97,107,1,1.2156249999999997,VDN,baseline
97,450,2,2.548958333333333,VDN,baseline
97,471,1,2.0461241881391445,VDN,baseline
97,410,1,2.8000000000000003,VDN,baseline
97,490,1,1.0739583333333331,VDN,baseline
97,129,1,2.83125,VDN,baseline
97,131,1,0.925,VDN,baseline
97,466,1,1.2655404488753834,VDN,baseline
97,516,1,1.5953552288151005,VDN,baseline
117,382,1,4.509375,QTRAN,baseline
117,381,1,2.03125,QTRAN,baseline
118,119,3,2.133333333333333,QMIX,baseline
118,173,1,0.5645833333333332,QMIX,baseline
118,254,1,1.5264858404908257,QMIX,baseline
118,4,1,1.2156249999999997,,baseline
118,104,1,0.9645833333333331,,baseline
118,294,1,0.6822916666666666,QMIX,baseline
147,75,1,0.5333333333333332,,baseline
147,574,2,0.815625,MAT,baseline
270,555,2,2.3641052288151005,MAT,baseline
270,39,1,1.9447916666666667,,baseline
270,296,1,2.595833333333333,MAT,baseline
270,8,2,1.0979166666666669,,baseline
270,77,1,3.297438562148434,,baseline
270,584,2,2.3200137535787464,MAT,baseline
292,410,1,3.404841008685544,VDN,baseline
292,578,1,3.6715076753522102,MAT,baseline
346,318,5,2.0,,baseline
346,629,1,2.415625,RMAPPO,baseline
346,637,1,2.533333333333333,RMAPPO,baseline
346,661,1,2.9645833333333336,ETG-only,calp
531,128,2,1.1447916666666664,,baseline
531,532,6,1.0822916666666669,MAT;VDN,baseline
531,574,1,1.6156249999999999,MAT,baseline
531,185,1,1.395833333333333,,baseline
531,581,1,2.3447916666666666,MAT,baseline
531,70,1,1.6533470869120794,,baseline
583,582,3,1.6,,baseline
583,555,3,1.0015546083845572,,baseline
583,141,1,1.236971275051224,,baseline
583,584,1,0.7999999999999999,MAT,baseline
583,715,4,0.555430420245413,Synergy,calp
650,693,2,0.9821383476483183,ETG-only,calp
650,694,2,3.5322071155420494,ETG-only,calp
706,705,1,0.6666666666666667,,baseline
706,742,1,2.125,ETG-only,calp
706,673,2,0.815625,,baseline
706,744,1,0.9333333333333335,ETG-only,calp
706,764,5,1.8979166666666667,Synergy,calp
706,765,5,0.83125,Synergy,calp
706,786,1,1.7645833333333334,Synergy,calp
706,643,1,2.964583333333333,,baseline
706,776,1,0.9406249999999999,Synergy,calp
129,128,3,0.9333333333333332,,baseline
129,130,2,1.0666666666666669,QMIX;VDN,baseline
129,131,1,2.2666666666666666,QMIX,baseline
129,470,3,1.2468749999999997,VDN,baseline
129,486,2,2.03125,VDN,baseline
129,481,1,1.6312499999999999,VDN,baseline
193,119,1,3.0776468954817675,,baseline
193,733,1,2.3016052288151005,Synergy,calp
193,685,1,1.2349385621484343,Synergy,calp
193,783,1,3.486902507157492,Synergy,calp
401,400,1,1.7489583333333334,,baseline
401,425,2,1.696285588440131,VDN,baseline
401,432,2,1.1052083333333333,VDN,baseline
401,478,1,2.2620218954817677,VDN,baseline
401,296,2,1.8151468954817673,,baseline
401,501,1,1.3130635621484341,VDN,baseline
401,488,1,2.668596680981652,VDN,baseline
401,188,1,3.0209200720124585,,baseline
401,529,1,1.7155991505885653,VDN,baseline
401,30,1,3.391291260736239,,baseline
481,480,1,0.6666666666666665,,baseline
481,450,2,1.6156249999999996,,baseline
481,470,1,0.6822916666666665,,baseline
481,242,1,0.9554304202454128,,baseline
481,461,1,0.6666666666666667,,baseline
481,86,1,0.9775275071574926,,baseline
481,517,2,1.6156249999999999,VDN,baseline
481,128,2,0.9645833333333331,,baseline
555,584,2,1.0015546083845572,MAT,baseline
555,195,1,0.8199518178527082,,baseline
563,566,3,2.03772208691208,ETG-only;MAPPO,cross_shared
668,667,2,0.8,,baseline
668,669,1,2.4,ETG-only,calp
668,557,5,2.580208333333333,,baseline
668,719,1,0.9333333333333333,ETG-only,calp
668,577,1,2.682291666666667,,baseline
668,766,1,0.5333333333333332,Synergy,calp
668,694,1,1.4666666666666666,Synergy,calp
8,7,5,0.5333333333333333,,baseline
8,133,1,4.1875,QMIX,baseline
8,134,1,1.7885077359725934,QMIX,baseline
8,296,1,2.3604166666666666,VDN,baseline
8,432,2,0.8966877502875786,MAT;VDN,baseline
82,83,1,0.5333333333333334,QMIX,baseline
82,238,1,1.1291666666666667,QMIX,baseline
82,358,1,1.791291260736239,QTRAN,baseline
82,226,2,2.3356387535787464,QTRAN,baseline
82,371,4,1.3950825214724778,QTRAN,baseline
82,375,1,1.1440408548058107,QTRAN,baseline
82,227,1,2.2023054202454126,QTRAN,baseline
82,125,1,1.2468750000000002,MAT,baseline
82,72,1,2.225307544542281,,baseline
110,115,2,0.6979166666666666,QMIX,baseline
110,116,2,1.6312499999999999,QMIX,baseline
110,164,1,1.0666666666666667,QMIX,baseline
110,180,1,0.5802083333333333,QMIX,baseline
110,191,1,0.5866804202454128,QMIX,baseline
110,205,1,0.5710554202454128,QMIX,baseline
110,268,1,0.6979166666666666,QMIX,baseline
110,111,1,2.046875,QMIX,baseline
110,70,1,1.3314720869120797,,baseline
110,532,2,1.5291666666666666,VDN,baseline
110,533,1,2.195833333333333,VDN,baseline
169,170,4,0.6666666666666665,MAT;QMIX,baseline
169,158,2,2.4505635621484343,,baseline
169,322,1,2.4696464289309565,MAT,baseline
169,217,1,1.3710554202454128,MAT,baseline
169,598,1,1.1614244026392602,MAT,baseline
169,486,1,0.8312499999999999,MAT,baseline
169,499,1,2.6979166666666665,MAT,baseline
188,187,1,0.8468750000000002,,baseline
188,189,2,2.1489583333333333,QMIX;VDN,baseline
188,201,1,2.590368982393847,VDN,baseline
188,163,1,2.590368982393847,,baseline
188,460,1,2.2583333333333333,VDN,baseline
188,229,1,3.6533470869120794,VDN,baseline
188,471,1,1.7755635621484342,VDN,baseline
188,202,1,2.642708333333333,VDN,baseline
188,512,1,1.0620218954817677,VDN,baseline
188,485,1,1.1530910693059269,VDN,baseline
188,511,1,2.228091069305927,VDN,baseline
188,524,1,1.775666260736239,VDN,baseline
188,121,1,1.4712775071574926,,baseline
188,255,1,1.3600412607362389,VDN,baseline
256,255,2,3.6,,baseline
256,274,1,3.4804304202454133,QMIX,baseline
256,148,1,1.759938562148434,,baseline
256,189,1,2.1682718954817677,,baseline
256,202,1,2.8441941738241594,,baseline
276,103,1,2.3447916666666666,,baseline
330,329,1,2.1333333333333333,,baseline
330,90,1,2.6822916666666665,,baseline
330,369,1,2.0072916666666667,QTRAN,baseline
560,703,1,3.7682718954817673,ETG-only,calp
560,780,1,4.472660649060514,Synergy,calp
560,68,1,2.8625,,baseline
560,143,1,2.1710554202454126,,baseline
631,630,3,1.5999999999999999,,baseline
631,640,1,0.6979166666666669,RMAPPO,baseline
631,721,1,1.512790854805811,ETG-only,calp
631,685,1,3.3406249999999997,Synergy,calp
631,686,1,1.112790854805811,Synergy,calp
631,798,1,2.03125,Synergy,calp
631,779,1,0.83125,Synergy,calp
661,637,2,1.5916666666666668,,baseline
661,729,4,2.2822916666666666,Synergy,calp
687,686,5,0.5333333333333334,,baseline
687,722,2,2.533333333333333,ETG-only,calp
687,770,3,2.571055420245413,Synergy,calp
687,792,1,2.8533470869120796,Synergy,calp
689,682,2,0.6887637535787463,,baseline
689,738,1,0.5554304202454128,ETG-only,calp
689,768,4,0.7127908548058108,Synergy,calp
767,658,1,0.5333333333333333,,baseline
767,813,1,3.74709708691208,Synergy,calp
7,154,1,0.6270833333333332,QMIX,baseline
39,38,2,1.8666666666666665,,baseline
39,153,1,2.1958333333333333,QMIX,baseline
39,154,1,1.646875,QMIX,baseline
39,195,2,0.5802083333333332,MAT;QMIX,baseline
39,291,1,1.6156249999999999,QMIX,baseline
39,168,1,1.709375,QMIX,baseline
39,259,1,1.646875,QTRAN,baseline
39,214,1,2.580208333333333,MAT,baseline
39,141,1,0.7992491881391444,MAT,baseline
39,300,1,1.0971658548058112,MAT,baseline
39,305,1,1.2148741881391445,MAT,baseline
63,4,1,1.2220970869120795,,baseline
63,64,2,0.6822916666666667,QMIX,baseline
63,220,1,0.9987710836209119,QMIX,baseline
63,589,1,1.3482075214724778,MAT,baseline
63,582,1,1.4712775071574926,MAT,baseline
88,89,2,1.6,QMIX;QTRAN,baseline
88,199,1,2.9554304202454134,QMIX,baseline
88,235,1,0.8434433619633034,QMIX,baseline
88,353,2,1.402305420245413,QTRAN,baseline
88,354,1,1.088763753578746,QTRAN,baseline
88,394,1,1.0087775071574925,QTRAN,baseline
88,395,1,0.6087775071574925,QTRAN,baseline
88,451,1,2.1710554202454126,VDN,baseline
88,505,1,3.244194173824159,VDN,baseline
88,506,1,1.629388753578746,VDN,baseline
242,243,1,0.5333333333333332,QMIX,baseline
242,181,1,1.104388753578746,,baseline
242,470,3,0.8377220869120796,VDN,baseline
242,436,2,1.3554304202454133,VDN,baseline
242,442,2,1.0666666666666667,VDN,baseline
257,475,2,1.0666666666666669,VDN,baseline
257,104,3,0.8468750000000003,,baseline
397,398,1,1.2,VDN,baseline
397,449,3,0.5489583333333335,VDN,baseline
397,491,2,0.5645833333333334,VDN,baseline
410,282,1,2.2666666666666666,,baseline
410,464,1,1.2,VDN,baseline
410,173,1,1.0822916666666667,,baseline
410,442,1,1.4887637535787461,VDN,baseline
410,534,1,0.7016052288151009,VDN,baseline
416,434,1,1.3333333333333335,VDN,baseline
416,446,1,0.6887637535787462,VDN,baseline
417,104,1,1.1135416666666669,,baseline
417,434,1,0.5645833333333334,VDN,baseline
417,505,1,1.364583333333333,MAT,baseline
442,450,3,1.2156249999999997,VDN,baseline
442,457,1,0.5554304202454129,VDN,baseline
442,128,2,0.8533470869120796,,baseline
442,449,1,1.0822916666666667,VDN,baseline
442,464,1,0.5554304202454128,VDN,baseline
450,243,2,1.4822916666666666,,baseline
450,451,1,1.2,VDN,baseline
450,452,1,1.3775275071574924,VDN,baseline
450,422,1,0.571055420245413,,baseline
450,499,1,0.6822916666666665,VDN,baseline
505,454,1,1.0822916666666667,,baseline
505,414,1,2.1333333333333333,,baseline
505,455,3,0.5489583333333333,,baseline
505,423,1,3.2441941738241593,,baseline
557,717,1,2.580208333333333,ETG-only,calp
557,724,1,2.3135416666666666,ETG-only,calp
557,766,3,2.9802083333333336,Synergy,calp
572,573,3,0.6152495940695722,MAT,baseline
572,581,2,1.9421108404908258,MAT,baseline
572,576,1,2.2152495940695722,MAT,baseline
572,72,1,1.0216189823938473,,baseline
3,4,4,1.1999999999999997,QMIX,baseline
3,62,2,0.5554304202454129,QMIX,baseline
3,75,1,0.9489583333333331,QMIX,baseline
40,162,1,1.646875,QMIX,baseline
40,168,2,1.0583333333333333,MAT;QMIX,baseline
40,580,1,2.144313562148434,MAT,baseline
40,597,1,2.046875,MAT,baseline
40,322,1,2.878799342018877,MAT,baseline
49,50,3,0.5333333333333333,QMIX,baseline
49,124,1,2.0377220869120793,QMIX,baseline
49,197,1,1.7645833333333334,QMIX,baseline
49,125,1,1.110860840490826,QMIX,baseline
49,272,1,0.742110840490826,QMIX,baseline
49,273,1,0.5903689823938472,QMIX,baseline
49,140,1,0.9859296083845572,QMIX,baseline
49,161,1,0.6887637535787463,QMIX,baseline
49,72,1,1.821618982393847,QMIX,baseline
49,498,1,0.9166666666666667,VDN,baseline
49,340,1,3.2046108404908256,VDN,baseline
49,484,1,0.7661379417178906,VDN,baseline
49,423,1,3.364583333333333,VDN,baseline
49,400,1,1.3203552288151008,VDN,baseline
49,426,1,3.0023054202454125,VDN,baseline
49,528,1,1.977826443245942,VDN,baseline
70,35,1,2.1866804202454126,,baseline
70,234,1,2.1710554202454126,VDN,baseline
70,575,1,0.6979166666666665,MAT,baseline
70,268,1,1.2072916666666669,MAT,baseline
121,120,2,0.9333333333333333,,baseline
121,122,1,0.8,QMIX,baseline
121,131,1,1.9981387535787463,QMIX,baseline
121,255,1,0.9866804202454129,QMIX,baseline
121,295,1,0.6822916666666666,QMIX,baseline
121,296,1,0.6822916666666667,QMIX,baseline
121,130,1,3.63772208691208,VDN,baseline
121,466,1,2.8423329274029054,VDN,baseline
121,513,1,1.1181525071574925,VDN,baseline
121,514,1,1.7775275071574925,VDN,baseline
121,510,1,1.1760416666666669,VDN,baseline
121,527,1,2.109375,VDN,baseline
151,204,2,2.381277408714988,QMIX,baseline
168,167,1,1.3333333333333335,,baseline
168,143,1,2.550785649060513,,baseline
168,183,1,1.9135416666666667,QMIX,baseline
168,159,1,0.9802083333333332,,baseline
168,135,1,2.3916666666666666,,baseline
168,218,1,2.9489583333333336,QMIX,baseline
168,158,1,1.8979166666666667,,baseline
185,35,1,0.83125,,baseline
185,480,5,0.8156249999999998,MAT,baseline
185,499,1,1.3489583333333333,MAT,baseline
229,208,1,1.3158470869120795,,baseline
229,238,1,2.8377220869120796,VDN,baseline
449,243,3,0.8156249999999998,,baseline
449,463,1,0.5489583333333334,VDN,baseline
449,433,1,1.104388753578746,,baseline
564,679,2,2.7108608404908257,ETG-only,calp
632,633,2,2.2887637535787464,RMAPPO,baseline
632,777,1,2.83125,Synergy,calp
632,710,4,2.548958333333333,Synergy,calp
675,667,1,2.1333333333333333,,baseline
675,719,1,2.2666666666666666,ETG-only,calp
676,701,2,0.7999999999999998,ETG-only,calp
676,725,1,0.8,ETG-only,calp
676,750,1,1.8666666666666667,ETG-only,calp
682,681,3,0.9710554202454129,,baseline
682,698,2,2.05334708691208,ETG-only,calp
682,727,1,0.5554304202454129,ETG-only,calp
682,747,1,1.1200137535787462,ETG-only,calp
682,791,1,0.986680420245413,Synergy,calp
682,800,1,0.7200137535787463,Synergy,calp
703,761,1,3.0648054202454125,ETG-only,calp
703,785,1,2.1645833333333333,Synergy,calp
703,813,1,1.2293887535787462,Synergy,calp
703,814,1,2.0,Synergy,calp
707,744,1,3.066666666666667,ETG-only,calp
707,765,6,2.1645833333333333,Synergy,calp
707,646,3,1.3638325214724774,,baseline
707,710,5,1.1604166666666669,Synergy,calp
707,782,1,2.846875,Synergy,calp
707,803,1,1.8979166666666667,Synergy,calp
710,709,1,3.2,,baseline
710,739,1,2.0,ETG-only,calp
710,646,1,1.325,,baseline
710,691,1,3.9916666666666667,,baseline
710,787,1,1.5916666666666668,Synergy,calp
38,258,1,0.7135416666666667,QMIX,baseline
38,259,1,1.1135416666666664,QMIX,baseline
38,291,1,0.5489583333333332,QMIX,baseline
38,176,1,0.8661885621484342,VDN,baseline
38,201,1,1.5043887535787461,VDN,baseline
102,101,1,1.2,,baseline
102,103,1,1.215625,QMIX,baseline
102,57,1,3.732582521472478,,baseline
102,260,1,3.709375,QTRAN,baseline
102,262,1,1.6148741881391442,QTRAN,baseline
102,504,1,3.576041666666667,VDN,baseline
104,210,1,0.7999999999999999,QMIX,baseline
104,492,1,1.246875,VDN,baseline
119,120,2,1.8666666666666667,QMIX,baseline
119,4,1,1.7489583333333334,,baseline
119,295,1,2.4156250000000004,QMIX,baseline
125,50,2,0.5775275071574927,,baseline
125,148,1,3.348958333333333,QMIX,baseline
125,201,1,1.8887637535787463,QMIX,baseline
125,202,1,2.554679608384557,QMIX,baseline
125,72,3,0.7328552288151007,,baseline
125,591,1,2.5775275071574923,MAT,baseline
131,130,1,1.2,,baseline
131,132,1,0.7999999999999998,QMIX,baseline
131,254,2,2.9866804202454134,QMIX;VDN,baseline
131,255,1,2.13147208691208,QMIX,baseline
131,295,1,1.5916666666666666,QMIX,baseline
131,440,1,2.595833333333333,VDN,baseline
131,423,1,1.2746933619633039,VDN,baseline
227,29,1,0.8533470869120796,,baseline
227,371,1,2.015625,QTRAN,baseline
227,206,1,1.3996245940695722,,baseline
227,205,1,1.2598191738241593,,baseline
238,237,3,1.8666666666666667,,baseline
238,149,1,3.7838968954817678,,baseline
238,241,1,0.8726606490605139,QMIX,baseline
238,232,1,2.2979166666666666,,baseline
238,288,1,0.8682212750512239,QMIX,baseline
238,467,1,1.3859296083845574,VDN,baseline
238,520,1,2.8662912607362387,VDN,baseline
266,214,1,1.7958333333333332,,baseline
266,153,2,1.9537993420188773,,baseline
266,293,1,1.020466008685544,QMIX,baseline
266,44,1,1.935638753578746,,baseline
266,589,2,1.9264858404908256,MAT,baseline
266,593,2,0.714670072012458,MAT,baseline
352,319,6,0.8468749999999999,,baseline
352,353,2,1.8666666666666665,QTRAN,baseline
352,320,2,0.7135416666666667,,baseline
352,461,1,0.6114583333333334,VDN,baseline
352,443,1,1.5447916666666666,VDN,baseline
352,517,1,1.5484802288151005,VDN,baseline
484,483,1,0.5333333333333334,,baseline
484,485,2,0.5333333333333333,MAT;VDN,baseline
484,435,1,1.17261002862997,,baseline
484,585,1,2.0119025071574925,MAT,baseline
484,608,1,1.1089995940695723,MAT,baseline
484,431,1,1.7794575214724777,,baseline
765,756,2,0.9638325214724776,,baseline
765,803,1,0.5958333333333333,Synergy,calp
35,80,1,2.548958333333333,QMIX,baseline
35,128,1,0.5802083333333334,QMIX,baseline
52,181,1,0.8156249999999998,QMIX,baseline
86,85,3,0.5333333333333334,,baseline
86,87,4,0.9333333333333331,QMIX;VDN,baseline
86,412,1,0.5775275071574925,VDN,baseline
89,90,2,0.5333333333333333,QMIX;QTRAN,baseline
89,329,1,1.1172302288151006,QTRAN,baseline
89,362,1,0.7200137535787463,QTRAN,baseline
89,363,1,0.5866804202454129,QTRAN,baseline
89,395,1,1.4087775071574924,QTRAN,baseline
89,393,1,1.0280910693059266,QTRAN,baseline
107,260,1,2.0137637535787465,QTRAN,baseline
143,91,1,2.693271895481767,,baseline
143,306,1,1.2689720869120793,QMIX,baseline
143,691,1,0.846875,Synergy,calp
148,149,1,0.5958333333333333,QMIX,baseline
148,387,1,2.4369712750512242,QTRAN,baseline
148,441,1,3.512790854805811,VDN,baseline
148,479,1,1.9364583333333334,VDN,baseline
148,498,1,4.469791666666667,VDN,baseline
148,512,1,3.2697916666666664,VDN,baseline
176,430,1,1.2422302288151006,VDN,baseline
176,489,1,3.383896895481767,VDN,baseline
214,153,2,0.7237023157271806,,baseline
214,584,2,1.938174342018877,MAT,baseline
214,610,1,1.2072916666666664,MAT,baseline
296,295,1,0.8,,baseline
296,432,2,2.045918790963535,VDN,baseline
296,500,1,1.8979166666666667,VDN,baseline
296,488,1,1.164105228815101,VDN,baseline
296,515,1,0.6822916666666667,VDN,baseline
296,514,1,1.9264858404908258,VDN,baseline
296,400,1,1.268221275051224,VDN,baseline
310,240,1,1.088763753578746,,baseline
310,83,1,0.7457994026392601,,baseline
310,640,2,3.096055420245413,RMAPPO,baseline
319,320,2,0.9333333333333331,QTRAN,baseline
319,351,6,0.8468750000000003,QTRAN,baseline
319,523,1,0.83125,VDN,baseline
331,259,1,1.2468749999999997,,baseline
331,170,2,1.104388753578746,,baseline
331,356,3,0.5995218954817676,QTRAN,baseline
335,336,2,1.8666666666666667,QTRAN,baseline
335,338,2,1.2,QTRAN,baseline
335,379,1,0.5489583333333332,QTRAN,baseline
335,414,1,1.0666666666666667,VDN,baseline
428,465,2,0.5931525071574928,VDN,baseline
483,482,1,1.23125,,baseline
483,444,1,1.7348272551067976,,baseline
483,495,1,3.0151223271192555,VDN,baseline
492,491,2,0.9333333333333331,,baseline
492,399,1,1.2312499999999997,,baseline
492,254,1,1.786680420245413,,baseline
492,493,1,2.1489583333333333,VDN,baseline
532,268,1,1.9484802288151009,,baseline
575,582,2,0.571055420245413,MAT,baseline
575,581,1,1.464805420245413,MAT,baseline
578,254,1,1.7775275071574923,,baseline
579,77,2,1.3995218954817674,,baseline
579,601,1,0.5775275071574926,MAT,baseline
589,153,1,0.605993982393847,,baseline
646,645,4,0.5333333333333333,,baseline
646,569,2,0.8220970869120796,,baseline
646,674,1,2.666666666666667,ETG-only,calp
646,743,1,2.1333333333333333,ETG-only,calp
685,686,3,1.7333333333333334,ETG-only,calp
694,749,1,0.6666666666666666,ETG-only,calp
694,693,1,3.4270833333333335,,baseline
697,713,1,1.7794575214724777,Synergy,calp
735,569,2,0.8220970869120795,,baseline
735,776,2,3.348958333333333,Synergy,calp
735,777,2,1.2148741881391445,Synergy,calp
57,56,1,2.0,,baseline
57,136,2,0.665915854805811,QMIX,baseline
57,137,2,2.665915854805811,QMIX,baseline
57,201,1,1.888763753578746,QMIX,baseline
57,202,1,1.3554304202454128,QMIX,baseline
57,72,1,2.198771083620912,QMIX,baseline
57,279,1,1.1992491881391445,QTRAN,baseline
57,297,1,1.1192629417178905,QTRAN,baseline
57,373,1,1.812466069305927,QTRAN,baseline
68,162,1,0.9507856490605138,QMIX,baseline
68,271,1,2.1958333333333333,QMIX,baseline
68,691,1,1.080430420245413,Synergy,calp
75,152,4,0.5489583333333334,QMIX,baseline
80,115,1,0.6979166666666667,QMIX,baseline
80,244,1,3.355430420245413,QMIX,baseline
80,236,1,0.815625,QMIX,baseline
80,180,1,1.3802083333333335,QMIX,baseline
80,240,1,2.155430420245413,QMIX,baseline
91,90,1,1.2,,baseline
91,92,1,1.4666666666666666,QMIX,baseline
91,163,1,3.4887637535787466,QMIX,baseline
91,179,1,0.726485840490826,QMIX,baseline
91,293,1,3.0176824839218983,QMIX,baseline
91,419,1,2.8064209152604036,VDN,baseline
91,415,1,0.4771687909635351,VDN,baseline
91,445,1,2.5931525071574923,VDN,baseline
91,469,1,3.266188562148434,VDN,baseline
153,77,1,0.6776468954817676,,baseline
159,154,1,1.0932718954817677,,baseline
159,209,1,2.1802083333333333,QMIX,baseline
159,224,1,1.9089995940695723,QMIX,baseline
170,171,1,1.23125,QMIX,baseline
170,332,1,1.4188354576302018,QTRAN,baseline
170,356,1,1.6754441738241592,QTRAN,baseline
170,357,1,2.2437160693059273,QTRAN,baseline
170,580,1,1.5393273157271805,MAT,baseline
170,597,1,1.7710554202454127,MAT,baseline
170,322,1,2.6029797622642903,MAT,baseline
195,77,1,1.4114583333333333,,baseline
195,299,1,0.8355768178527082,MAT,baseline
195,305,1,1.5022434845193748,MAT,baseline
295,365,1,1.7489583333333332,VDN,baseline
295,507,1,1.4197151968246882,VDN,baseline
295,423,1,1.7775275071574925,MAT,baseline
371,376,1,0.5802083333333333,QTRAN,baseline
371,289,1,1.9291666666666667,,baseline
412,413,2,1.1999999999999997,VDN,baseline
412,446,1,1.1999999999999997,VDN,baseline
412,461,1,0.5333333333333332,VDN,baseline
412,465,1,1.1329579274029056,VDN,baseline
415,456,1,3.0114583333333336,VDN,baseline
415,400,1,3.250563562148434,,baseline
415,524,1,2.015625,VDN,baseline
470,497,1,0.5838968954817676,VDN,baseline
486,489,1,2.2666666666666666,VDN,baseline
573,530,1,1.3755635621484343,,baseline
581,571,1,2.342110840490826,,baseline
644,643,3,2.964583333333333,,baseline
644,673,1,0.5802083333333334,ETG-only,calp
680,695,1,0.8441941738241592,ETG-only,calp
704,725,1,1.0971658548058112,ETG-only,calp
704,643,1,1.0979166666666667,,baseline
768,670,1,1.112790854805811,,baseline
50,279,1,0.5775275071574927,QMIX,baseline
50,280,1,0.8441941738241593,QMIX,baseline
61,103,1,3.364583333333333,QMIX,baseline
77,194,1,1.0114583333333333,QMIX,baseline
77,265,1,2.4468750000000004,QMIX,baseline
77,64,1,0.95625,,baseline
77,611,1,2.2932718954817677,MAT,baseline
77,600,1,1.9291666666666667,MAT,baseline
140,120,1,0.5802083333333333,,baseline
140,141,3,0.5489583333333332,QMIX,baseline
140,281,1,2.548958333333333,QMIX,baseline
140,299,1,0.850563562148434,QMIX,baseline
141,250,1,0.5802083333333334,QMIX,baseline
141,305,1,0.6822916666666667,QMIX,baseline
201,200,2,1.0666666666666667,,baseline
201,235,1,1.0887637535787464,QMIX,baseline
201,471,1,1.3286885621484343,VDN,baseline
201,469,1,2.7356387535787463,VDN,baseline
254,476,1,1.1200137535787464,VDN,baseline
254,500,1,2.8533470869120796,VDN,baseline
255,101,1,2.8525962750512237,,baseline
282,283,1,0.9333333333333332,QMIX,baseline
282,426,1,1.0841189823938473,VDN,baseline
282,422,1,2.310860840490826,VDN,baseline
282,468,1,1.0620218954817675,VDN,baseline
414,413,1,1.2,,baseline
414,240,1,3.449180420245413,,baseline
414,605,1,2.6666666666666665,MAT,baseline
414,606,1,1.4270833333333335,MAT,baseline
414,423,1,2.3101100286299707,MAT,baseline
423,422,1,2.0,,baseline
423,424,1,1.9291666666666667,VDN,baseline
423,487,1,1.3314720869120795,VDN,baseline
429,421,2,1.215625,,baseline
429,454,2,0.5645833333333332,VDN,baseline
434,433,2,0.5333333333333332,,baseline
434,476,3,0.8312499999999998,VDN,baseline
434,422,1,1.2220970869120793,,baseline
435,425,1,3.5328552288151007,,baseline
435,431,1,1.4656250000000002,,baseline
435,479,1,1.5135416666666668,VDN,baseline
435,407,1,2.1802083333333333,,baseline
