(3, 182)	746	-18.9375
(7, 28)	747	3.515625
(11, 52)	748	28.772467389397313
(6, 121)	749	-3.75
(6, 134)	750	-27
(6, 88)	751	-13.5
(4, 44)	752	-34.875
(4, 45)	753	-54
(5, 6)	754	-63
(2, 98)	755	3
(2, 99)	756	-1.5
(6, 135)	757	-4.5
(3, 184)	758	-13.125
(3, 104)	759	-24
(3, 185)	760	-9.6796875
(6, 136)	761	-24.0
(7, 29)	762	-27
(18, 64)	763	9.0
(6, 126)	764	6.75
(11, 56)	765	33.92048702269587
(3, 187)	766	-12
(18, 78)	767	-10.5
(18, 79)	768	5.383988857269287
(9, 41)	769	9.0
(20, 14)	770	48
(3, 142)	771	6.0
(6, 137)	772	-15
(6, 138)	773	-15.0
(4, 19)	774	-24
(3, 188)	775	-20.820831298828125
(6, 139)	776	-24.0
(4, 46)	777	-36
(4, 42)	778	-34.875
(3, 186)	779	-10.5
(2, 100)	780	3
(2, 101)	781	-6.0
(2, 102)	782	-15
(6, 140)	783	-15
(10, 93)	784	13.96875
(10, 91)	785	5.25
(10, 94)	786	6
(23, 4)	787	27.0
(3, 190)	788	-4.042167663574219
(3, 191)	789	-21.0
(3, 192)	790	-9.28125
(3, 193)	791	-33.0
(3, 183)	792	-24
(6, 133)	793	-3.0
(3, 194)	794	-0.9375
(6, 141)	795	-27
(5, 10)	796	-57
(3, 195)	797	-21.0
(6, 142)	798	-15
(12, 10)	799	36
(4, 25)	800	-38.999267578125
(3, 189)	801	-14.25
(9, 42)	802	-3
(3, 196)	803	-3.0
(3, 174)	804	6
(3, 197)	805	-36
(7, 30)	806	-63
(6, 143)	807	-15
(6, 144)	808	-15.0
(6, 145)	809	-27
(10, 95)	810	-24
(6, 76)	811	-9
(22, 7)	812	-42.0
(3, 199)	813	7.96875
(6, 146)	814	0.0
(6, 147)	815	-9
(4, 47)	816	-30
(3, 201)	817	0
(6, 148)	818	-3.0
(18, 6)	819	18.0
(18, 7)	820	21
(18, 84)	821	27
(18, 85)	822	27
(20, 15)	823	24
(20, 16)	824	30
(21, 4)	825	45
(10, 97)	826	6
(10, 98)	827	6
(3, 130)	828	6
(6, 149)	829	-15.375
(10, 52)	830	-9.0
(2, 51)	831	-9
(15, 31)	832	-15.0
(6, 150)	833	-27
(10, 99)	834	18
(3, 202)	835	6.0
(3, 203)	836	-12
(3, 200)	837	-18.0
(2, 103)	838	-21.0
(3, 204)	839	-3.0
(18, 74)	840	4.3828125
(3, 205)	841	12
(18, 70)	842	27
(11, 45)	843	45
(10, 92)	844	12
(11, 58)	845	21.0
(18, 87)	846	27.0
(9, 44)	847	15.0
(9, 43)	848	9.046874998603016
(23, 6)	849	12
(18, 88)	850	5.466988078486644
(18, 89)	851	33
(3, 207)	852	5.99981689453125
(4, 48)	853	-9.0
(10, 100)	854	12.65625
(10, 101)	855	24
(6, 154)	856	-33
(4, 49)	857	-54
(10, 102)	858	42
(9, 45)	859	3
(23, 7)	860	0
(18, 90)	861	21
(20, 17)	862	27.0
(20, 18)	863	48.0
(3, 208)	864	7.5
(3, 209)	865	12.0
(3, 74)	866	3.0
(3, 210)	867	18
(18, 86)	868	18.131844477262348
(12, 8)	869	48.0
(3, 211)	870	9.0
(6, 153)	871	3.0
(18, 92)	872	26.143566103810883
(3, 213)	873	18.0
(18, 96)	874	9
(6, 122)	875	-15.0
(6, 157)	876	-27.0
(1, 46)	877	0
(3, 214)	878	12
(6, 158)	879	-27.0
(1, 76)	880	-24
(9, 46)	881	-21
(9, 47)	882	-9
(23, 8)	883	-12
(2, 104)	884	-15
(3, 215)	885	-15.0
(2, 50)	886	3
(3, 216)	887	18
(11, 35)	888	21.0
(1, 77)	889	-12
(9, 48)	890	-9
(3, 77)	891	0
(6, 159)	892	-42.0
(10, 32)	893	-54
(20, 20)	894	12
(18, 91)	895	39.0
(2, 105)	896	-21
(6, 160)	897	-24.0
(4, 50)	898	-18.75
(6, 161)	899	3
(1, 78)	900	-18.0
(6, 162)	901	-30.0
(10, 81)	902	-37.5
(2, 106)	903	-9
(15, 32)	904	-24
(15, 33)	905	-24
(6, 163)	906	-21
(10, 103)	907	-30
(18, 97)	908	21
(3, 217)	909	-3.0
(10, 104)	910	-30
(10, 105)	911	6
(9, 49)	912	-3
(9, 50)	913	-9
(3, 218)	914	-18
(3, 219)	915	-18
(18, 98)	916	-18.0
(10, 96)	917	36
(3, 82)	918	12.0
(6, 164)	919	3
(10, 106)	920	25.6875
(1, 79)	921	-24
(1, 80)	922	-24.0
(3, 71)	923	-18
(3, 220)	924	-18
(6, 165)	925	-24.0
(2, 107)	926	6.0
(3, 107)	927	0
(6, 166)	928	-15
(6, 167)	929	-15
(18, 103)	930	21
(1, 81)	931	0
(9, 52)	932	-15
(3, 135)	933	-6
(6, 10)	934	-33
(6, 168)	935	-45
(6, 169)	936	-21
(5, 11)	937	-63
(10, 85)	938	-6
(3, 198)	939	-12
