scenario,state_digest,methods,source_relation,frames,episodes,ood_frames,ood_ratio,mean_hp_my,mean_hp_enemy,mean_hp_margin,mean_hp_total,mean_game_progress,median_game_progress,mean_score_conditioned,synergy_frames,synergy_ood_ratio,gate_changed_ratio,gate_validation_ratio,gate_opportunity_ratio,mean_gate_confidence,mean_gate_advantage,mean_gate_candidate_visits,top_action_source,top_tuning_reason
sce-1,616e2a76773c1d72,Synergy,source_etg_supported,1,1,0,0.0,93.0,33.0,60.0,126.0,0.6875,0.6875,75.0,1,0.0,0.0,1.0,1.0,0.8359,0.0,91.0,diverge,etg_preferred
sce-1,307b894f045081dd,Synergy,source_etg_supported,1,1,0,0.0,93.0,33.0,60.0,126.0,0.75,0.75,75.0,1,0.0,0.0,0.0,0.0,0.8359,0.0,91.0,backup_switch_exact,etg_preferred
sce-1,129a6deacb3cd9ec,Synergy,source_etg_supported,1,1,0,0.0,87.0,21.0,66.0,108.0,0.8125,0.8125,75.0,1,0.0,0.0,1.0,1.0,0.8867,0.0,16.0,kg_relaxed,etg_preferred
sce-1,b41cd6a4163505c0,Synergy,source_etg_supported,2,1,0,0.0,81.0,3.0,78.0,84.0,0.90625,0.90625,75.0,2,0.0,0.0,1.0,1.0,0.86,0.0,13.0,kg_relaxed,etg_preferred
sce-1,fe72c24a6680173e,Synergy,source_etg_supported,1,1,0,0.0,75.0,0.0,75.0,75.0,1.0,1.0,75.0,1,0.0,0.0,1.0,1.0,0.1,10.2714,1.0,kg_relaxed,etg_preferred
sce-1,7c66b5194eecbbdc,"ETG-only,Synergy",source_etg_supported,17,17,0,0.0,138.0,135.0,3.0,273.0,0.16588887877132277,0.16666666666666666,50.11764705882353,7,0.0,0.0,1.0,1.0,0.7801285714285713,0.0,1360.857142857143,kg_relaxed,etg_preferred
sce-1,1a679a6eb5c4e352,"ETG-only,Synergy",source_etg_supported,11,11,0,0.0,105.0,93.0,12.0,198.0,0.2671451355661882,0.2631578947368421,48.0,6,0.0,0.0,0.8333333333333334,0.8333333333333334,0.7122999999999999,0.0,160.8,kg_plan,etg_preferred
sce-1,ac582530dc61067e,Synergy,source_etg_supported,2,2,0,0.0,93.0,78.0,15.0,171.0,0.3684210526315789,0.3684210526315789,54.0,2,0.0,0.0,0.5,0.5,0.05,60.04265,1.0,fallback,etg_first_protected_source
sce-1,c6c0dacf7588bb97,"ETG-only,Synergy",source_etg_supported,7,7,0,0.0,84.0,60.0,24.0,144.0,0.4352548036758563,0.42105263157894735,50.57142857142857,6,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3578833333333334,1.7205833333333331,76.5,backup_switch_exact,etg_preferred
sce-1,aeeb39e2e500d3f8,"ETG-only,Synergy",source_etg_supported,5,5,0,0.0,78.0,48.0,30.0,126.0,0.5210526315789473,0.5263157894736842,51.6,4,0.0,0.5,0.75,0.75,0.6575,0.458425,107.0,kg_plan,confident_advantage
sce-1,2118af0944a4e7a4,Synergy,source_etg_supported,1,1,0,0.0,60.0,21.0,39.0,81.0,0.8421052631578947,0.8421052631578947,54.0,1,0.0,0.0,1.0,1.0,0.8515,0.0,247.0,kg_relaxed,etg_preferred
sce-1,3b807e0cdcce361f,"ETG-only,Synergy",source_etg_supported,8,8,0,0.0,156.0,156.0,0.0,312.0,0.07229853479853479,0.07142857142857142,61.5,7,0.0,0.0,1.0,1.0,0.09999999999999999,44.273428571428575,1.0,kg_relaxed,etg_preferred
sce-1,051a9617cdc0d141,"ETG-only,Synergy",shared_selected_outside_source_etg,3,3,3,1.0,144.0,135.0,9.0,279.0,0.15018315018315018,0.15384615384615385,68.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,8c4b244f37e21751,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,132.0,129.0,3.0,261.0,0.21428571428571427,0.21428571428571427,66.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,dd0c2c9e06d99dd6,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,114.0,111.0,3.0,225.0,0.2857142857142857,0.2857142857142857,66.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,7c63d1323647c2e2,Synergy,source_etg_supported,1,1,0,0.0,108.0,90.0,18.0,198.0,0.35714285714285715,0.35714285714285715,66.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,7ea7e48d21db6e1a,Synergy,source_etg_supported,1,1,0,0.0,102.0,84.0,18.0,186.0,0.42857142857142855,0.42857142857142855,66.0,1,0.0,0.0,1.0,1.0,0.1,14.0238,1.0,diverge,etg_preferred
sce-1,5bd6104507f661f0,Synergy,source_etg_supported,1,1,0,0.0,93.0,60.0,33.0,153.0,0.5,0.5,66.0,1,0.0,0.0,1.0,1.0,0.8338,0.0,107.0,diverge,etg_preferred
sce-1,449edea802e08cbb,Synergy,source_etg_supported,1,1,0,0.0,87.0,48.0,39.0,135.0,0.5714285714285714,0.5714285714285714,66.0,1,0.0,1.0,1.0,1.0,0.8407,96.3178,55.0,tuning,confident_advantage
sce-1,f6262b5c58ee3a57,Synergy,source_etg_supported,2,2,0,0.0,81.0,45.0,36.0,126.0,0.6428571428571429,0.6428571428571429,63.0,2,0.0,0.0,1.0,1.0,0.88305,0.0,31.5,kg_relaxed,etg_preferred
sce-1,9d16157d8dfdcaa5,"ETG-only,Synergy",source_etg_supported,4,4,0,0.0,156.0,156.0,0.0,312.0,0.06180555555555556,0.0625,75.0,2,0.0,0.0,1.0,1.0,0.7294499999999999,0.0,1632.0,kg_relaxed,etg_preferred
sce-1,b80c59d23049fbb5,"ETG-only,Synergy",source_etg_supported,3,3,0,0.0,144.0,135.0,9.0,279.0,0.11379142300194932,0.1111111111111111,52.0,2,0.0,0.0,1.0,1.0,0.78,0.0,1347.5,kg_relaxed,etg_preferred
sce-1,caa722a226282384,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,132.0,129.0,3.0,261.0,0.1875,0.1875,78.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,2276fad61bc22eb6,Synergy,synergy_selected_outside_source_etg,3,3,3,1.0,114.0,111.0,3.0,225.0,0.22758284600389864,0.2222222222222222,62.0,3,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,7d15649ef77bc3b9,Synergy,source_etg_supported,1,1,0,0.0,108.0,90.0,18.0,198.0,0.3125,0.3125,78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,6d200199a70aa28e,Synergy,source_etg_supported,2,2,0,0.0,105.0,78.0,27.0,183.0,0.3819444444444444,0.3819444444444444,75.0,2,0.0,0.0,1.0,1.0,0.1,120.0853,1.0,fallback,etg_preferred
sce-1,fc0f6ea1c1907057,"ETG-only,Synergy",source_etg_supported,4,4,0,0.0,99.0,72.0,27.0,171.0,0.41247957516339867,0.4117647058823529,72.0,3,0.0,0.0,0.0,0.0,0.10000000000000002,24.674666666666667,1.0,backup_switch_exact,etg_preferred
sce-1,b41adeccc740671c,"ETG-only,Synergy",source_etg_supported,7,6,0,0.0,93.0,54.0,39.0,147.0,0.496265172735761,0.5,72.0,6,0.0,0.5,0.16666666666666666,0.16666666666666666,0.40171666666666667,17.988166666666665,98.0,tuning,confident_advantage
sce-1,ca60c92a089069ea,"ETG-only,Synergy",source_etg_supported,6,6,0,0.0,93.0,45.0,48.0,138.0,0.5859068627450982,0.5882352941176471,74.0,5,0.0,0.0,0.6,0.6,0.18148,9.13776,3.3333333333333335,diverge,etg_preferred
sce-1,f6ffff9d0be91a8b,"ETG-only,Synergy",source_etg_supported,6,6,0,0.0,93.0,45.0,48.0,138.0,0.6466503267973855,0.6470588235294118,74.0,5,0.0,0.0,0.2,0.2,0.02,4.5396,1.0,kg_follow,etg_first_protected_source
sce-1,915db3352982d4ea,Synergy,source_etg_supported,6,6,0,0.0,90.0,33.0,57.0,123.0,0.6997549019607844,0.7058823529411765,74.0,6,0.0,0.0,1.0,1.0,0.09999999999999999,12.968699999999998,1.0,diverge,etg_preferred
sce-1,6015e01304151feb,Synergy,source_etg_supported,6,6,0,0.0,90.0,33.0,57.0,123.0,0.7598039215686274,0.7647058823529411,74.0,6,0.0,0.0,0.0,0.0,0.09999999999999999,12.968699999999998,1.0,backup_switch_exact,etg_preferred
sce-1,9df1b04358ab1b2a,Synergy,source_etg_supported,2,2,0,0.0,84.0,21.0,63.0,105.0,0.8125,0.8125,78.0,2,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,22e9c06e499cfe80,Synergy,source_etg_supported,2,2,0,0.0,84.0,9.0,75.0,93.0,0.875,0.875,78.0,2,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1,b3b2889ae7ee6c2c,Synergy,source_etg_supported,2,2,0,0.0,78.0,9.0,69.0,87.0,0.9375,0.9375,78.0,2,0.0,0.0,0.0,0.0,0.1,14.18165,1.0,backup_switch_exact,etg_preferred
sce-1,5c3f262cd7fe3227,Synergy,source_etg_supported,2,2,0,0.0,78.0,0.0,78.0,78.0,1.0,1.0,78.0,2,0.0,0.0,1.0,1.0,0.1,10.7024,1.0,kg_relaxed,etg_preferred
sce-1,9f2c117aa1193e9b,"ETG-only,Synergy",shared_selected_outside_source_etg,9,8,9,1.0,132.0,135.0,-3.0,267.0,0.15157712657712658,0.15384615384615385,55.333333333333336,7,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,3c71e52bede4ca69,Synergy,synergy_selected_outside_source_etg,3,3,3,1.0,132.0,129.0,3.0,261.0,0.22527472527472528,0.23076923076923078,58.0,3,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,1315191387efc332,Synergy,synergy_selected_outside_source_etg,5,5,5,1.0,114.0,111.0,3.0,225.0,0.30329670329670333,0.3076923076923077,59.4,5,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,d6e0bebd3bccdde0,Synergy,synergy_selected_outside_source_etg,4,4,1,0.25,102.0,90.0,12.0,192.0,0.38461538461538464,0.38461538461538464,66.0,4,0.25,0.0,0.75,0.75,0.59415,0.0,39.0,kg_relaxed,etg_preferred
sce-1,9bb4cbf5aa68778b,Synergy,source_etg_supported,1,1,0,0.0,102.0,72.0,30.0,174.0,0.46153846153846156,0.46153846153846156,69.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,73c14748a315d93d,Synergy,source_etg_supported,8,8,0,0.0,90.0,66.0,24.0,156.0,0.5294871794871794,0.5384615384615384,63.0,8,0.0,0.0,0.5,0.5,0.1429625,2.8418375,2.6,diverge,etg_preferred
sce-1,10b24e326de7d109,Synergy,source_etg_supported,2,2,0,0.0,84.0,45.0,39.0,129.0,0.6153846153846154,0.6153846153846154,69.0,2,0.0,0.0,0.5,0.5,0.4163,0.0,53.0,diverge,etg_first_protected_source
sce-1,c07ca67d09f52c6a,Synergy,source_etg_supported,2,2,0,0.0,84.0,39.0,45.0,123.0,0.6923076923076923,0.6923076923076923,69.0,2,0.0,0.0,0.5,0.5,0.4599,0.0,28.0,diverge,etg_first_protected_source
sce-1,39bb3fbf83d8290c,Synergy,synergy_selected_outside_source_etg,2,2,1,0.5,78.0,27.0,51.0,105.0,0.7692307692307693,0.7692307692307693,69.0,2,0.5,0.0,0.5,0.5,0.4389,0.0,14.0,diverge,etg_preferred
sce-1,d5c3f2ac8e4094b5,Synergy,source_etg_supported,2,2,0,0.0,75.0,21.0,54.0,96.0,0.8461538461538461,0.8461538461538461,69.0,2,0.0,0.0,1.0,1.0,0.7995,0.0,37.0,diverge,etg_preferred
sce-1,f70a603288045848,Synergy,source_etg_supported,1,1,0,0.0,69.0,9.0,60.0,78.0,0.9230769230769231,0.9230769230769231,69.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1,43d9b6c5accceca8,Synergy,source_etg_supported,2,2,0,0.0,69.0,0.0,69.0,69.0,1.0,1.0,69.0,2,0.0,0.0,1.0,1.0,0.1,2.7281500000000003,1.0,kg_relaxed,etg_preferred
sce-1,c376d7b23230f052,"ETG-only,Synergy",shared_selected_outside_source_etg,6,6,6,1.0,156.0,156.0,0.0,312.0,0.05908511065244811,0.06066176470588235,73.0,4,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,b0cf8950ed2cc68c,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,156.0,135.0,21.0,291.0,0.1111111111111111,0.1111111111111111,72.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,0e007486006dff6b,"ETG-only,Synergy",shared_selected_outside_source_etg,5,5,5,1.0,138.0,135.0,3.0,273.0,0.12249742002063983,0.11764705882352941,64.8,3,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,17cb6a9b7b3fcc8a,"ETG-only,Synergy",shared_selected_outside_source_etg,6,6,6,1.0,120.0,111.0,9.0,231.0,0.25132275132275134,0.25,84.5,5,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,b4e147559e2e4e06,Synergy,source_etg_supported,2,2,0,0.0,111.0,93.0,18.0,204.0,0.28594771241830064,0.28594771241830064,72.0,2,0.0,0.0,1.0,1.0,0.7418,0.0,245.0,kg_relaxed,etg_preferred
sce-1,0a1d027b834fbc5f,Synergy,source_etg_supported,3,3,0,0.0,111.0,90.0,21.0,201.0,0.3194444444444444,0.3125,76.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,a4e27a2af234785a,Synergy,source_etg_supported,2,2,0,0.0,99.0,60.0,39.0,159.0,0.45751633986928103,0.45751633986928103,72.0,2,0.0,0.5,0.5,0.5,0.3963,2.814,15.0,kg_plan,confident_advantage
sce-1,d61a430f7f2b09c4,Synergy,source_etg_supported,1,1,0,0.0,99.0,48.0,51.0,147.0,0.5,0.5,72.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1,8e8a492390680926,"ETG-only,Synergy",source_etg_supported,4,4,0,0.0,99.0,45.0,54.0,144.0,0.5671977124183006,0.5625,78.0,2,0.0,0.0,0.5,0.5,0.4145,0.0,35.0,diverge,etg_first_protected_source
sce-1,f004b09fcd69a149,"ETG-only,Synergy",source_etg_supported,4,4,0,0.0,99.0,45.0,54.0,144.0,0.6270424836601307,0.625,78.0,2,0.0,0.0,1.0,1.0,0.1725,2.18085,2.0,kg_relaxed,etg_preferred
sce-1,88d88d43d7c7646b,"ETG-only,Synergy",source_etg_supported,4,4,0,0.0,93.0,33.0,60.0,126.0,0.6868872549019608,0.6875,78.0,2,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,c92877500e3f364c,"ETG-only,Synergy",source_etg_supported,4,4,0,0.0,93.0,33.0,60.0,126.0,0.7467320261437909,0.75,78.0,2,0.0,0.0,0.0,0.0,0.05,7.01835,1.0,diverge,etg_first_protected_source
sce-1,353cffddfce3a5b7,Synergy,source_etg_supported,1,1,0,0.0,90.0,27.0,63.0,117.0,0.7777777777777778,0.7777777777777778,72.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,774ba969e499fc3e,Synergy,source_etg_supported,2,1,0,0.0,84.0,15.0,69.0,99.0,0.8611111111111112,0.8611111111111112,72.0,2,0.0,0.0,0.0,0.0,0.05,6.5405,1.0,backup_switch_exact,etg_first_protected_source
sce-1,05bc7440434ab981,Synergy,source_etg_supported,1,1,0,0.0,78.0,3.0,75.0,81.0,0.9444444444444444,0.9444444444444444,72.0,1,0.0,0.0,1.0,1.0,0.1,2.3577,1.0,diverge,etg_preferred
sce-1,02c5e38591e57a80,Synergy,source_etg_supported,1,1,0,0.0,72.0,0.0,72.0,72.0,1.0,1.0,72.0,1,0.0,0.0,1.0,1.0,0.1,14.7409,1.0,kg_relaxed,etg_preferred
sce-1,9810f1c5d4dd04b2,"ETG-only,Synergy",source_etg_supported,9,9,0,0.0,156.0,156.0,0.0,312.0,0.07192734643715035,0.07692307692307693,58.333333333333336,5,0.0,0.0,1.0,1.0,0.7304,0.0,1683.6,kg_relaxed,etg_preferred
sce-1,65e607c38d10b1d1,"ETG-only,Synergy",source_etg_supported,2,2,0,0.0,138.0,135.0,3.0,273.0,0.13247863247863248,0.13247863247863248,49.5,1,0.0,0.0,1.0,1.0,0.7793,0.0,1306.0,kg_relaxed,etg_preferred
sce-1,70b4f900cf2e0c10,"ETG-only,Synergy",shared_selected_outside_source_etg,3,3,3,1.0,132.0,135.0,-3.0,267.0,0.2094017094017094,0.23076923076923078,54.0,2,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,11f0a53b16fc8dba,"ETG-only,Synergy",shared_selected_outside_source_etg,6,6,6,1.0,114.0,111.0,3.0,225.0,0.30085470085470084,0.3076923076923077,57.0,4,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,9f00e4dc41e4fa29,Synergy,source_etg_supported,1,1,0,0.0,102.0,90.0,12.0,192.0,0.38461538461538464,0.38461538461538464,57.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,cf1f2c0d9c04e51c,Synergy,synergy_selected_outside_source_etg,2,2,1,0.5,90.0,84.0,6.0,174.0,0.4307692307692308,0.4307692307692308,51.0,2,0.5,0.5,0.5,0.5,0.2988,3.6072,7.0,ood,confident_advantage
sce-1,8c8d0692cba4a704,"ETG-only,Synergy",source_etg_supported,4,4,0,0.0,84.0,66.0,18.0,150.0,0.5205128205128204,0.5384615384615384,54.0,2,0.0,0.0,0.5,0.5,0.05,6.6448,1.0,kg_follow,etg_first_protected_source
sce-1,d72b1f486ba88bca,Synergy,source_etg_supported,1,1,0,0.0,78.0,45.0,33.0,123.0,0.6153846153846154,0.6153846153846154,57.0,1,0.0,0.0,1.0,1.0,0.8976,0.0,34.0,kg_relaxed,etg_preferred
sce-1,a55bccb4b950742d,Synergy,source_etg_supported,1,1,0,0.0,72.0,45.0,27.0,117.0,0.6923076923076923,0.6923076923076923,57.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,c5b7f192dcf0495e,"ETG-only,Synergy",source_etg_supported,5,5,0,0.0,66.0,27.0,39.0,93.0,0.7692307692307693,0.7692307692307693,57.0,3,0.0,0.0,1.0,1.0,0.7422000000000001,0.0,46.333333333333336,diverge,etg_preferred
sce-1,15c3065e767ef472,"ETG-only,Synergy",source_etg_supported,4,4,0,0.0,63.0,21.0,42.0,84.0,0.8461538461538461,0.8461538461538461,57.0,2,0.0,0.0,1.0,1.0,0.8384,0.0,75.0,diverge,etg_preferred
sce-1,1d4b8c13331637a3,"ETG-only,Synergy",source_etg_supported,3,3,0,0.0,63.0,9.0,54.0,72.0,0.923076923076923,0.9230769230769231,57.0,2,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1,c12d7e8d6319fb58,"ETG-only,Synergy",source_etg_supported,5,5,0,0.0,57.0,0.0,57.0,57.0,1.0,1.0,57.0,3,0.0,0.0,1.0,1.0,0.6263666666666667,0.8235333333333333,68.0,kg_relaxed,etg_preferred
sce-1,2468576ad4093133,"ETG-only,Synergy",shared_selected_outside_source_etg,8,8,8,1.0,156.0,156.0,0.0,312.0,0.05776274325519681,0.05572755417956656,73.125,5,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,65e04c7324906ae6,"ETG-only,Synergy",shared_selected_outside_source_etg,2,2,2,1.0,150.0,135.0,15.0,285.0,0.11145510835913312,0.11145510835913312,72.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,f09de7de3084df82,"ETG-only,Synergy",shared_selected_outside_source_etg,3,3,3,1.0,132.0,135.0,-3.0,267.0,0.1739551083591331,0.17647058823529413,74.0,2,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,fc7ccbd8673cc4b3,Synergy,source_etg_supported,3,3,0,0.0,117.0,111.0,6.0,228.0,0.22703818369453044,0.23529411764705882,70.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,567d734879dfbbf5,"ETG-only,Synergy",source_etg_supported,4,4,0,0.0,105.0,93.0,12.0,198.0,0.29876160990712075,0.2894736842105263,63.0,3,0.0,0.0,1.0,1.0,0.7411,0.0,246.0,kg_relaxed,etg_preferred
sce-1,b0111c14a2446e4f,"ETG-only,Synergy",source_etg_supported,5,5,0,0.0,105.0,90.0,15.0,195.0,0.31871345029239767,0.3157894736842105,69.6,4,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,2993c7745703933b,Synergy,source_etg_supported,4,4,0,0.0,99.0,78.0,21.0,177.0,0.38132094943240447,0.3900928792569659,67.5,4,0.0,0.0,0.0,0.0,0.07500000000000001,18.71585,1.0,backup_switch_exact,etg_preferred
sce-1,cf04ae557faefd22,"ETG-only,Synergy",source_etg_supported,3,3,0,0.0,93.0,60.0,33.0,153.0,0.4551083591331269,0.47058823529411764,68.0,2,0.0,0.5,0.5,0.5,0.4025,47.71585,106.0,fallback,confident_advantage
sce-1,31dac7050001416b,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,132.0,129.0,3.0,261.0,0.17647058823529413,0.17647058823529413,72.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,b8f76460f297a2e2,"ETG-only,Synergy",source_etg_supported,3,3,0,0.0,105.0,99.0,6.0,204.0,0.27347781217750256,0.2631578947368421,66.0,2,0.0,0.0,1.0,1.0,0.1,-0.1822,1.0,kg_relaxed,etg_preferred
sce-1,d09e0093b7ea7029,Synergy,source_etg_supported,4,4,0,0.0,84.0,21.0,63.0,105.0,0.8235294117647058,0.8235294117647058,72.0,4,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1,b3b4b84aad46d338,"ETG-only,Synergy",source_etg_supported,2,2,0,0.0,78.0,15.0,63.0,93.0,0.857843137254902,0.857843137254902,69.0,1,0.0,0.0,1.0,1.0,0.1,10.9544,1.0,diverge,etg_preferred
sce-1,cff2cb59bfe13115,Synergy,source_etg_supported,6,4,0,0.0,78.0,9.0,69.0,87.0,0.9117647058823529,0.9117647058823529,72.0,6,0.0,0.0,0.5,0.5,0.06666666666666667,2.671666666666667,1.0,diverge,etg_preferred
sce-1,08c9cd9bd2d33962,Synergy,source_etg_supported,4,4,0,0.0,72.0,0.0,72.0,72.0,1.0,1.0,72.0,4,0.0,0.0,1.0,1.0,0.1,13.6801,1.0,kg_relaxed,etg_preferred
sce-1,5fc769c2435190cf,"ETG-only,Synergy",source_etg_supported,11,11,0,0.0,156.0,156.0,0.0,312.0,0.05714067923820246,0.058823529411764705,59.45454545454545,7,0.0,0.0,1.0,1.0,0.7305,0.0,1691.2857142857142,kg_relaxed,etg_preferred
sce-1,bd08323b659cb7dd,Synergy,source_etg_supported,1,1,0,0.0,138.0,135.0,3.0,273.0,0.1111111111111111,0.1111111111111111,60.0,1,0.0,0.0,1.0,1.0,0.7795,0.0,1311.0,kg_relaxed,etg_preferred
sce-1,195d12c7e8e86cad,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,126.0,129.0,-3.0,255.0,0.16666666666666666,0.16666666666666666,60.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,140d6690c63a1895,Synergy,source_etg_supported,2,2,0,0.0,99.0,90.0,9.0,189.0,0.29678362573099415,0.29678362573099415,54.0,2,0.0,0.0,0.0,0.0,0.0,0.0,,fallback,etg_first_protected_source
sce-1,c597e695f5b57084,Synergy,source_etg_supported,1,1,0,0.0,93.0,72.0,21.0,165.0,0.3888888888888889,0.3888888888888889,60.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,fallback,etg_first_protected_source
sce-1,c776f4ee9ac611c9,"ETG-only,Synergy",source_etg_supported,6,6,0,0.0,84.0,48.0,36.0,132.0,0.513157894736842,0.513157894736842,58.0,5,0.0,0.0,0.4,0.4,0.04,0.54398,1.0,kg_follow,etg_first_protected_source
sce-1,624adda091e83f45,Synergy,source_etg_supported,1,1,0,0.0,84.0,45.0,39.0,129.0,0.5555555555555556,0.5555555555555556,60.0,1,0.0,0.0,1.0,1.0,0.1,6.3546,1.0,diverge,etg_preferred
sce-1,348013bfab550680,"ETG-only,Synergy",source_etg_supported,8,8,0,0.0,84.0,45.0,39.0,129.0,0.6105091159270726,0.6111111111111112,60.0,6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.016666666666666666,1.0749166666666665,1.0,kg_follow,etg_first_protected_source
sce-1,7d8d3b687395cef3,Synergy,source_etg_supported,4,4,0,0.0,84.0,39.0,45.0,123.0,0.6666666666666666,0.6666666666666666,60.0,4,0.0,0.0,1.0,1.0,0.1,6.6491999999999996,1.0,diverge,etg_preferred
sce-1,a88dd94a0fc71250,Synergy,source_etg_supported,4,4,0,0.0,78.0,39.0,39.0,117.0,0.7222222222222222,0.7222222222222222,60.0,4,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1,ba377a0fa55073a5,Synergy,source_etg_supported,4,4,0,0.0,72.0,27.0,45.0,99.0,0.7777777777777778,0.7777777777777778,60.0,4,0.0,0.0,1.0,1.0,0.85475,0.0,727.5,diverge,etg_preferred
sce-1,9d071e8dfc79840c,Synergy,source_etg_supported,1,1,0,0.0,72.0,15.0,57.0,87.0,0.8333333333333334,0.8333333333333334,60.0,1,0.0,0.0,1.0,1.0,0.1,10.9375,1.0,diverge,etg_preferred
sce-1,5d572d32f3af7d7c,Synergy,source_etg_supported,7,4,0,0.0,66.0,15.0,51.0,81.0,0.865079365079365,0.8888888888888888,60.0,7,0.0,0.0,0.42857142857142855,0.42857142857142855,0.042857142857142864,4.772671428571429,1.0,kg_follow,etg_first_protected_source
sce-1,8d2cd18cb6bd6dab,Synergy,source_etg_supported,4,4,0,0.0,60.0,3.0,57.0,63.0,0.9444444444444444,0.9444444444444444,60.0,4,0.0,0.0,1.0,1.0,0.1,0.87335,1.0,diverge,etg_preferred
sce-1,c21d96d3b71e6160,"ETG-only,Synergy",source_etg_supported,10,10,0,0.0,60.0,0.0,60.0,60.0,1.0,1.0,60.0,8,0.0,0.0,1.0,1.0,0.1,14.776825,1.0,kg_relaxed,etg_preferred
sce-1,0b683b43ecd4332c,"ETG-only,Synergy",shared_selected_outside_source_etg,12,10,12,1.0,138.0,135.0,3.0,273.0,0.1601343101343101,0.15384615384615385,60.5,11,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,fc1550fc8db5b684,"ETG-only,Synergy",shared_selected_outside_source_etg,7,7,7,1.0,120.0,111.0,9.0,231.0,0.2901098901098901,0.3076923076923077,62.57142857142857,5,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
sce-1,b095fff27f8acc8d,Synergy,synergy_selected_outside_source_etg,2,2,2,1.0,102.0,93.0,9.0,195.0,0.3333333333333333,0.3333333333333333,54.0,2,1.0,0.0,0.0,0.0,0.0,0.0,,ood,"warmup,high_ood=0.389"
