method,scenario,experiment_id,eval_name,repeat,episode_id,line_no_read,line_no_selected,score,score_selected_csv,result,win,frame_count,selected_rank,counterpart_rank,selection_tier,counterpart_rule,selected_source_file
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,94,94,94,36.0,36.0,Win,1.0,16,75.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,95,95,95,33.0,33.0,Win,1.0,19,61.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,97,97,97,39.0,39.0,Win,1.0,17,57.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,113,113,113,33.0,33.0,Win,1.0,16,68.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,114,114,114,54.0,54.0,Win,1.0,15,17.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,119,119,119,36.0,36.0,Win,1.0,16,88.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,120,120,120,36.0,36.0,Win,1.0,15,86.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,121,121,121,36.0,36.0,Win,1.0,18,83.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,124,124,124,48.0,48.0,Win,1.0,14,32.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,125,125,125,30.0,30.0,Win,1.0,18,97.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,126,126,126,57.0,57.0,Win,1.0,14,7.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,128,128,128,42.0,42.0,Win,1.0,16,48.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,129,129,129,36.0,36.0,Win,1.0,16,81.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,134,134,134,36.0,36.0,Win,1.0,18,60.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,136,136,136,30.0,30.0,Win,1.0,17,95.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,144,144,144,42.0,42.0,Win,1.0,15,41.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,146,146,146,36.0,36.0,Win,1.0,17,64.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,150,150,150,30.0,30.0,Win,1.0,18,85.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,158,158,158,42.0,42.0,Win,1.0,16,51.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,162,162,162,39.0,39.0,Win,1.0,17,58.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,163,163,163,36.0,36.0,Win,1.0,17,79.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,170,170,170,57.0,57.0,Win,1.0,15,6.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,171,171,171,36.0,36.0,Win,1.0,18,77.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,175,175,175,39.0,39.0,Win,1.0,15,55.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,178,178,178,57.0,57.0,Win,1.0,13,9.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,179,179,179,63.0,63.0,Win,1.0,13,1.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,180,180,180,30.0,30.0,Win,1.0,17,96.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,181,181,181,36.0,36.0,Win,1.0,16,84.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,182,182,182,30.0,30.0,Win,1.0,16,100.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,184,184,184,51.0,51.0,Win,1.0,14,23.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,188,188,188,33.0,33.0,Win,1.0,16,69.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,189,189,189,60.0,60.0,Win,1.0,15,4.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,190,190,190,36.0,36.0,Win,1.0,16,93.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,192,192,192,45.0,45.0,Win,1.0,14,38.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,194,194,194,36.0,36.0,Win,1.0,16,63.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,195,195,195,48.0,48.0,Win,1.0,15,34.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,196,196,196,36.0,36.0,Win,1.0,17,82.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,200,200,200,36.0,36.0,Win,1.0,16,62.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,212,212,212,33.0,33.0,Win,1.0,19,98.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,215,215,215,54.0,54.0,Win,1.0,14,15.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,222,222,222,39.0,39.0,Win,1.0,16,40.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,223,223,223,42.0,42.0,Win,1.0,16,45.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,225,225,225,42.0,42.0,Win,1.0,17,43.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,231,231,231,51.0,51.0,Win,1.0,13,22.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,232,232,232,36.0,36.0,Win,1.0,16,90.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,233,233,233,45.0,45.0,Win,1.0,15,37.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,236,236,236,42.0,42.0,Win,1.0,15,49.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,245,245,245,57.0,57.0,Win,1.0,13,10.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,246,246,246,36.0,36.0,Win,1.0,17,65.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,250,250,250,48.0,48.0,Win,1.0,15,13.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,251,251,251,42.0,42.0,Win,1.0,17,35.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,256,256,256,39.0,39.0,Win,1.0,16,44.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,257,257,257,57.0,57.0,Win,1.0,14,12.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,260,260,260,48.0,48.0,Win,1.0,15,3.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,261,261,261,30.0,30.0,Win,1.0,17,99.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,262,262,262,51.0,51.0,Win,1.0,14,21.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,264,264,264,57.0,57.0,Win,1.0,14,14.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,266,266,266,48.0,48.0,Win,1.0,16,18.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,267,267,267,36.0,36.0,Win,1.0,17,73.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,268,268,268,30.0,30.0,Win,1.0,16,92.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,272,272,272,57.0,57.0,Win,1.0,13,5.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,273,273,273,48.0,48.0,Win,1.0,15,19.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,276,276,276,51.0,51.0,Win,1.0,14,26.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,278,278,278,51.0,51.0,Win,1.0,14,20.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,282,282,282,36.0,36.0,Win,1.0,15,89.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,286,286,286,42.0,42.0,Win,1.0,17,25.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,289,289,289,51.0,51.0,Win,1.0,14,24.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,292,292,292,51.0,51.0,Win,1.0,14,27.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,293,293,293,36.0,36.0,Win,1.0,17,91.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,294,294,294,36.0,36.0,Win,1.0,16,59.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-1m,sce1m_synergy_run_0077,eval_run_0077_web_batch_20260622_141137,repeat_001,297,297,297,57.0,57.0,Win,1.0,13,8.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,3,3,3,78.0,78.0,Win,1.0,12,48.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,6,6,6,75.0,75.0,Win,1.0,13,57.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,7,7,7,75.0,75.0,Win,1.0,12,59.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,16,16,16,78.0,78.0,Win,1.0,12,13.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,24,24,24,75.0,75.0,Win,1.0,13,61.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,26,26,26,78.0,78.0,Win,1.0,12,46.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,30,30,30,84.0,84.0,Win,1.0,12,12.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,31,31,31,75.0,75.0,Win,1.0,13,81.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,32,32,32,78.0,78.0,Win,1.0,12,33.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,34,34,34,75.0,75.0,Win,1.0,12,66.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,40,40,40,78.0,78.0,Win,1.0,12,52.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,44,44,44,75.0,75.0,Win,1.0,13,63.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,48,48,48,78.0,78.0,Win,1.0,12,22.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,51,51,51,78.0,78.0,Win,1.0,12,47.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,54,54,54,72.0,72.0,Win,1.0,14,99.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,62,62,62,72.0,72.0,Win,1.0,12,73.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,64,64,64,84.0,84.0,Win,1.0,12,15.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,67,67,67,75.0,75.0,Win,1.0,12,75.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,69,69,69,72.0,72.0,Win,1.0,12,86.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,70,70,70,78.0,78.0,Win,1.0,12,53.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,71,71,71,75.0,75.0,Win,1.0,12,55.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,75,75,75,75.0,75.0,Win,1.0,13,71.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,78,78,78,81.0,81.0,Win,1.0,12,35.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,79,79,79,78.0,78.0,Win,1.0,12,54.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,80,80,80,75.0,75.0,Win,1.0,13,80.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,82,82,82,81.0,81.0,Win,1.0,13,30.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,86,86,86,78.0,78.0,Win,1.0,12,41.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-2,sce2_synergy_run_0075,eval_run_0075_web_batch_20260622_141137,repeat_001,87,87,87,78.0,78.0,Win,1.0,12,44.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
