(20, 26)	753	30.0
(2, 162)	754	-24
(2, 104)	755	-24
(2, 106)	756	-24.0
(2, 163)	757	-24
(2, 31)	758	-6.0
(2, 119)	759	-4.8992156982421875
(14, 30)	760	-33.0
(6, 103)	761	8.986202716827393
(14, 102)	762	-6.0
(3, 38)	763	0.30010986328125
(2, 164)	764	0
(2, 165)	765	-6.0
(2, 166)	766	0
(14, 103)	767	-9
(3, 88)	768	10.478759765625
(1, 136)	769	0
(1, 137)	770	-6
(13, 74)	771	-15
(13, 32)	772	-9
(13, 33)	773	-3
(13, 75)	774	-21
(13, 76)	775	-3
(2, 168)	776	0
(15, 39)	777	-9.0
(16, 14)	778	-15.0
(3, 37)	779	6.751079612490731
(14, 57)	780	-9.0
(3, 81)	781	-18.0
(4, 18)	782	-39.0
(13, 3)	783	6.876620560884476
(1, 39)	784	-18
(3, 90)	785	24.0
(20, 25)	786	30.75
(6, 36)	787	-2.9999885950182943
(6, 119)	788	7.0533579732633305
(6, 123)	789	-2.948089599609375
(14, 104)	790	-30.0
(2, 169)	791	-30.375
(14, 105)	792	-42.0
(13, 78)	793	-27
(2, 61)	794	-30
(14, 106)	795	-39
(14, 107)	796	-42.0
(15, 40)	797	-54.0
(15, 41)	798	-66
(6, 115)	799	23.544432164638227
(6, 116)	800	9.0
(14, 82)	801	3.0
(2, 77)	802	-8.1591796875
(6, 120)	803	-4.5640869140625
(6, 127)	804	6.0
(6, 107)	805	-10.5
(6, 125)	806	1.8508238196372986
(3, 91)	807	19.5
(6, 128)	808	5.010455131530762
(6, 121)	809	9.0
(6, 129)	810	-3
(6, 108)	811	-21.230712890625
(6, 110)	812	-51
(6, 130)	813	2.234842300415039
(6, 131)	814	3
(6, 118)	815	15.375
(6, 132)	816	20.8941517493804
(18, 12)	817	24.235993742826395
(18, 16)	818	28.89755590050203
(18, 17)	819	48.000271456080654
(6, 101)	820	-9.046875
(6, 11)	821	9.0
(2, 170)	822	-1.03125
(6, 93)	823	-15
(13, 79)	824	9.0
(6, 133)	825	-39
(6, 134)	826	-39
(3, 92)	827	-11.206421167358913
(13, 65)	828	4.875
(6, 136)	829	-13.734746011410607
(2, 171)	830	-12.0
(2, 172)	831	-18
(14, 108)	832	-3.75
(14, 109)	833	-12.0
(14, 110)	834	3.75
(13, 80)	835	-27
(13, 81)	836	-9
(13, 82)	837	-6.0
(13, 83)	838	-3.0
(14, 66)	839	-7.125
(2, 173)	840	-9.0
(6, 138)	841	6.0
(1, 138)	842	-12.0
(9, 83)	843	-21
(10, 21)	844	-36
(1, 139)	845	-2.3846453487494728
(1, 140)	846	-3.0
(9, 26)	847	-21
(3, 89)	848	-3.75
(13, 77)	849	-0.09806549549102783
(6, 139)	850	-27.0
(6, 122)	851	-9
(6, 140)	852	10.5
(13, 84)	853	3
(17, 47)	854	3.0
(17, 48)	855	7.125
(6, 142)	856	6.0
(18, 19)	857	29.85296630859375
(19, 3)	858	50.24679008691166
(6, 143)	859	-3.7536850485649076
(2, 174)	860	-12.0
(3, 94)	861	16.5
(3, 23)	862	11.625
(2, 158)	863	-4.5
(3, 49)	864	-4.5
(1, 141)	865	-24
(9, 84)	866	-21
(9, 85)	867	-39.0
(14, 111)	868	-39
(4, 28)	869	4.5
(6, 144)	870	12.375
(9, 86)	871	-20.5546875
(2, 175)	872	-36.0
(2, 176)	873	-25.5
(2, 177)	874	8.25
(6, 145)	875	0.0
(18, 13)	876	43.51881341636181
(3, 95)	877	24
(1, 142)	878	-6.0
(6, 141)	879	19.434475161011488
(13, 86)	880	15
(18, 8)	881	-4.5
(17, 41)	882	5.9765625
(17, 49)	883	18
(6, 146)	884	13.5
(3, 96)	885	-3.9931458234786987
(14, 113)	886	11.830078125
(14, 112)	887	-3.0
(6, 76)	888	15.0
(3, 97)	889	0
(14, 114)	890	-4.3125
(14, 115)	891	-6.75
(3, 98)	892	27.0
(1, 92)	893	0
(17, 50)	894	12.000183105469091
(6, 148)	895	14.804928802841443
(3, 100)	896	4.771032402680245
(18, 9)	897	42.0
(6, 149)	898	27
(3, 87)	899	-7.5
(1, 131)	900	-13.5
(3, 101)	901	-24.0
(3, 102)	902	-6.0
(3, 74)	903	-18
(18, 18)	904	18.0
(2, 178)	905	-12
(2, 179)	906	-12
(4, 30)	907	-17.25
(2, 180)	908	-21.0
(6, 150)	909	-21
(9, 87)	910	-21
(17, 51)	911	30.0
(15, 42)	912	-54.0
(2, 56)	913	0
(3, 103)	914	3.0
(6, 151)	915	15.3515625
(3, 104)	916	-6.0
(20, 27)	917	5.921705824874758
(3, 105)	918	18.573749542236328
(1, 143)	919	-48
(1, 144)	920	-66
(9, 88)	921	-69
(14, 116)	922	-75.0
(14, 117)	923	-87
(14, 118)	924	-87
(15, 43)	925	-96
(3, 106)	926	6
(20, 28)	927	8.25
(20, 29)	928	24.0
(2, 181)	929	6
(6, 152)	930	2.5770263671875
(6, 153)	931	-27
(1, 145)	932	0
(14, 120)	933	-51
(4, 32)	934	-48.0
(13, 88)	935	9
(17, 22)	936	10.697021484375
(6, 54)	937	21.0
(6, 154)	938	21.00146484375
(14, 119)	939	-15
(4, 31)	940	15.0
(2, 183)	941	-24
(14, 121)	942	-42.0
(14, 122)	943	-57
