experiment_id,method_group,map_id,map_key,variant,base_variant_id,base_variant_rank,base_variant_trial,backup_condition,episode_id,result,score,terminal_hp_delta,frame_count,switch_count,diverge_count,diverged_out_of_beam_count,plan_switch_candidate_count,mean_candidate_planning_score_gain
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_ex,rank03_trial0011,3,11,fixed_pool_multi_step_switch_exact,46,Win,27.0,27.0,19,0,8,5,113,-0.0018955096536660801
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_ex,rank03_trial0011,3,11,fixed_pool_multi_step_switch_exact,47,Win,30.0,30.0,18,2,6,3,97,-0.001673825022921198
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_ex,rank03_trial0011,3,11,fixed_pool_multi_step_switch_exact,48,Loss,-3.0,-3.0,23,0,1,1,141,-0.023586051029027943
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_ex,rank03_trial0011,3,11,fixed_pool_multi_step_switch_exact,49,Win,57.0,57.0,13,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_ex,rank03_trial0011,3,11,fixed_pool_multi_step_switch_exact,50,Win,24.0,24.0,17,2,6,3,87,-0.0028692147455144845
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,1,Win,33.0,33.0,15,1,5,2,78,-0.0019783892257085166
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,2,Win,42.0,42.0,15,1,3,2,47,-0.0018743554571414324
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,3,Win,3.0,3.0,19,1,5,2,111,-0.006597194855868782
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,4,Win,27.0,27.0,15,1,5,3,107,-0.002820998124992461
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,5,Win,36.0,36.0,17,1,4,2,95,-0.0012251242662327175
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,6,Win,18.0,18.0,18,0,5,2,122,-0.0033573922046731567
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,7,Loss,-12.0,-12.0,18,1,2,0,88,-0.0904866994313993
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,8,Win,42.0,42.0,17,0,3,3,102,-0.0018268085982841233
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,9,Win,63.0,63.0,13,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,10,Win,24.0,24.0,18,1,5,1,82,-0.002478128125989251
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,11,Loss,-12.0,-12.0,18,0,6,3,106,-0.03593350611378968
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,12,Loss,-18.0,-18.0,18,3,5,1,116,-0.037235183247868266
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,13,Loss,-18.0,-18.0,20,1,4,0,93,-0.07178765686523864
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,14,Win,45.0,45.0,14,0,0,0,24,-0.0004787163090034241
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,15,Win,57.0,57.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,16,Loss,-12.0,-12.0,18,0,6,4,98,-0.02423125225961836
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,17,Win,51.0,51.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,18,Win,57.0,57.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,19,Win,24.0,24.0,17,1,6,5,106,-0.0019036115122088963
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,20,Win,54.0,54.0,15,0,0,0,24,-0.0005259304966666276
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,21,Win,24.0,24.0,18,3,6,1,87,-0.002733926655363116
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,22,Win,30.0,30.0,18,1,5,3,92,-0.0041800775385320565
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,23,Win,36.0,36.0,16,0,4,2,57,-0.0015426669417655744
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,24,Loss,-3.0,-3.0,22,0,3,3,136,-0.10844193355866415
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,25,Loss,-15.0,-15.0,23,1,4,2,152,-0.059109595544752834
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,26,Win,27.0,27.0,20,2,8,3,131,-0.0031572712514332433
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,27,Win,24.0,24.0,18,0,7,3,110,-0.0029881902547520666
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,28,Win,54.0,54.0,15,1,2,1,52,-0.0016518036430314526
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,29,Win,27.0,27.0,16,0,4,3,53,-0.0011416206415705728
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,30,Win,42.0,42.0,16,0,5,2,67,-0.0021282255702357884
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,31,Win,48.0,48.0,15,0,3,2,28,-0.004138754753620508
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,32,Win,48.0,48.0,15,0,1,1,36,-0.000772537582525786
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,33,Win,24.0,24.0,19,1,7,2,110,-0.02289171038265016
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,34,Win,45.0,45.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,35,Win,3.0,3.0,23,0,2,0,169,-0.05026893043283986
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,36,Loss,-3.0,-3.0,19,1,3,1,78,-0.011279652630497563
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,37,Win,24.0,24.0,19,2,7,3,112,-0.0034152536200436055
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,38,Loss,-9.0,-9.0,21,1,5,3,131,-0.04702150748434763
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,39,Loss,-3.0,-3.0,24,0,4,2,162,-0.05160666899215872
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,40,Win,42.0,42.0,15,1,1,0,66,-0.0011120242247057701
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,41,Win,24.0,24.0,16,1,8,3,113,-0.002929073760840572
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,42,Win,18.0,18.0,17,0,5,3,82,-0.007414700770867101
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,43,Win,30.0,30.0,17,1,8,2,91,-0.003244187793052247
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,44,Win,48.0,48.0,14,0,1,1,11,-0.0023255862466905123
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,45,Loss,-3.0,-3.0,20,1,7,5,138,-0.011594963313390452
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,46,Win,6.0,6.0,17,0,6,2,79,-0.0018238194063983188
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,47,Win,30.0,30.0,16,0,4,2,48,-0.0046493545645982445
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,48,Win,30.0,30.0,18,2,6,2,86,-0.001846685503682374
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,49,Win,42.0,42.0,17,0,3,1,48,-0.0008643847063324618
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,50,Loss,-18.0,-18.0,19,1,7,4,117,-0.015260961364561997
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,1,Win,30.0,30.0,18,1,7,3,117,-0.002139417661691445
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,2,Win,24.0,24.0,18,2,7,1,100,-0.0022482996379125657
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,3,Win,57.0,57.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,4,Win,30.0,30.0,18,1,6,2,85,-0.0036740027998702555
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,5,Win,24.0,24.0,19,0,8,5,114,-0.002980249549607719
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,6,Win,9.0,9.0,21,2,4,1,121,-0.0016269341829119968
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,7,Win,24.0,24.0,19,0,8,5,113,-0.002825791134749096
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,8,Win,51.0,51.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,9,Loss,-24.0,-24.0,19,1,7,5,90,-0.015533026663387097
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,10,Win,18.0,18.0,17,1,5,3,82,-0.0030342916508812974
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,11,Win,33.0,33.0,16,0,6,4,73,-0.002515592034550746
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,12,Win,36.0,36.0,18,1,3,2,55,-0.0022633294036664285
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,13,Win,42.0,42.0,16,0,3,2,68,-0.001339636982199798
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,14,Win,51.0,51.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,15,Win,18.0,18.0,19,1,8,2,130,-0.0026085022160743814
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,16,Win,51.0,51.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,17,Loss,-30.0,-30.0,18,1,4,3,79,-0.02376288746308576
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,18,Win,48.0,48.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,19,Loss,-9.0,-9.0,21,1,6,5,150,-0.045621124450660244
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,20,Win,18.0,18.0,19,3,7,2,111,-0.003873893454678117
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,21,Win,27.0,27.0,15,2,5,2,124,-0.003446324291373225
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,22,Win,48.0,48.0,16,0,1,1,36,-0.0005259304966666276
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,23,Win,30.0,30.0,18,2,6,3,102,-0.0017610088260868473
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,24,Win,45.0,45.0,14,0,1,0,14,-0.000740909647637055
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,25,Win,54.0,54.0,14,0,0,0,6,-0.00019477548993382388
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,26,Win,24.0,24.0,18,2,7,4,127,-0.003911854188861008
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,27,Loss,-30.0,-30.0,18,0,4,2,90,-0.03651915870615985
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,28,Loss,-9.0,-9.0,23,0,2,1,167,-0.07823860269399752
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,29,Win,24.0,24.0,17,0,1,1,21,-0.005641578940305004
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,30,Win,24.0,24.0,18,2,6,2,75,-0.0031070952749921326
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,31,Win,27.0,27.0,15,1,5,3,68,-0.005056168304299018
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,32,Win,36.0,36.0,16,0,4,3,62,-0.0022765634264362835
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,33,Win,63.0,63.0,13,1,1,0,28,-0.00078792975531474
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,34,Win,36.0,36.0,17,1,5,2,73,-0.002153921432046129
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,35,Win,24.0,24.0,18,1,6,2,93,-0.0020040294726219134
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,36,Win,57.0,57.0,14,0,0,0,0,
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,37,Win,36.0,36.0,17,1,5,2,76,-0.0036863686506594696
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,38,Win,30.0,30.0,18,2,5,1,114,-0.0019856514203461556
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,39,Win,30.0,30.0,18,1,5,4,77,-0.04532975133391133
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,40,Win,24.0,24.0,18,2,6,1,77,-0.002905190882315478
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,41,Win,33.0,33.0,15,0,5,4,59,-0.0050322974546371125
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,42,Win,42.0,42.0,16,0,2,0,56,-0.000795593364599107
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,43,Win,51.0,51.0,14,0,1,1,25,-0.0010846283554427382
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,44,Loss,-9.0,-9.0,19,0,7,6,116,-0.013535665260344967
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,45,Win,36.0,36.0,15,0,3,3,41,-0.0025590056205252523
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,46,Win,57.0,57.0,13,1,1,0,28,-0.00078792975531474
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,47,Win,15.0,15.0,19,3,8,3,123,-0.004053841468782581
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,48,Win,33.0,33.0,18,1,3,1,53,-0.001554994945300464
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,49,Win,9.0,9.0,22,4,10,3,175,-0.002460000834174136
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,50,Win,39.0,39.0,16,0,2,0,37,-0.009269427677885194
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank04_trial0000_ms_ns,rank04_trial0000,4,0,fixed_pool_multi_step_no_switch,1,Win,30.0,30.0,18,0,6,2,38,-0.004734380627607513
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank04_trial0000_ms_ns,rank04_trial0000,4,0,fixed_pool_multi_step_no_switch,2,Win,24.0,24.0,16,0,2,2,15,-0.002739806372757229
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank04_trial0000_ms_ns,rank04_trial0000,4,0,fixed_pool_multi_step_no_switch,3,Win,21.0,21.0,18,0,6,6,20,-0.0026027166882926834
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank04_trial0000_ms_ns,rank04_trial0000,4,0,fixed_pool_multi_step_no_switch,4,Win,3.0,3.0,21,0,6,2,61,-0.02473593639524808
