idx,map_id,method,experiment_id,episode_id,result,score,sequence_length,mds_x,mds_y
674,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,92,Win,63.0,16,-0.3989863671533121,-0.9651670391978339
675,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,94,Win,63.0,16,-0.009070549053191648,-0.32347548431132694
676,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,95,Win,63.0,16,-0.47393654131101765,-0.45131409627458563
677,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,96,Win,63.0,16,-0.39767328352381337,-0.8747996901662309
678,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,97,Win,63.0,16,-0.4817679375250023,-0.2836805210390719
679,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,4,Win,57.0,16,-0.5519320145728495,-0.41542379208174035
680,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,12,Win,57.0,16,0.012422656943320858,-0.7028874460914588
681,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,14,Win,57.0,16,-0.6175837089084992,-0.1681849920242274
682,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,15,Win,57.0,16,-0.4739365413110175,-0.45131409627458574
683,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,16,Win,57.0,16,-0.3516417635390781,-0.8967812078993811
684,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,28,Win,57.0,16,-0.6175837089084995,-0.16818499202422757
685,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,31,Win,57.0,16,-0.30323057944699633,-1.0707203810470383
686,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,33,Win,57.0,16,-0.48176793752500247,-0.28368052103907193
687,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,34,Win,57.0,16,-0.5519320145728493,-0.41542379208174046
688,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,36,Win,57.0,16,-0.4923377220895144,-0.37294230884532975
689,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,42,Win,57.0,16,-0.6175837089084992,-0.16818499202422754
690,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,43,Win,57.0,16,-0.49233772208951404,-0.3729423088453298
691,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,44,Win,57.0,16,-0.4770387434630824,-0.2818380806531544
692,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,46,Win,57.0,16,-0.5501991677214502,-0.2440777052647697
693,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,49,Win,57.0,16,-0.3989863671533208,-0.9651670391978382
694,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,58,Win,57.0,16,0.03661371397945973,-0.3045928264495909
695,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,59,Win,57.0,16,-0.5303220389814477,-0.20576872755873696
696,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,62,Win,57.0,16,-0.48176793752500247,-0.2836805210390717
697,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,63,Win,57.0,16,-0.47258498363546575,-0.47985950693692025
698,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,66,Win,57.0,16,-0.5501991677214503,-0.24407770526477
699,MarineMicro_MvsM_4_dist,RMAPPO,MarineMicro_MvsM_4_dist/rmappo/check/paper_train_v1/seed_1/evaluations,88,Win,57.0,16,-0.41464637656913866,-0.907415541472192
700,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,55,Win,66.0,14,1.1549828431054385,-0.9751709412190661
701,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,1,Win,63.0,15,0.7371504932811656,-0.5871882550128582
702,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,15,Win,63.0,15,0.5403586872267891,-0.3054446277047998
703,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,22,Win,63.0,15,0.5999759535636036,-0.4678555526696947
704,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,32,Win,63.0,16,0.6927863842647921,-0.32303962702294625
705,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,68,Win,63.0,16,0.7960176178880406,-0.5868355296617345
706,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,72,Win,63.0,16,0.7023176758706631,-0.5113591223707757
707,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,96,Win,63.0,16,0.5400396551495343,-0.24694317549950218
708,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,5,Win,60.0,14,0.47526483791780777,-0.3721284489156817
709,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,20,Win,60.0,15,0.9053545271031189,-0.7450672838297987
710,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,66,Win,57.0,14,0.973536833570261,-0.8367404603088051
711,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,35,Win,57.0,15,1.0136413839893923,-0.5019347691878557
712,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,44,Win,57.0,15,0.2273642935595117,0.16631940894255634
713,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,61,Win,57.0,15,0.6149699338556416,0.1001899356611207
714,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,8,Win,57.0,16,0.569824235521357,-0.3081915556968558
715,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,27,Win,57.0,16,0.7714169006891354,-0.5408142651972755
716,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,39,Win,57.0,16,0.757139216571603,-0.7246538582533546
717,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,51,Win,57.0,16,0.6023898199653778,-0.32869723355017355
718,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,53,Win,57.0,16,0.6620104325074369,-0.43344607450455774
719,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,58,Win,57.0,16,0.5410436631974045,-0.2262132030991835
720,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,62,Win,57.0,16,0.9469673800938135,-0.5429353083045111
721,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,71,Win,57.0,16,0.6776387416696429,-0.13514949136567572
722,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,92,Win,57.0,16,0.6122952173668377,-0.28884869854765904
723,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,93,Win,57.0,16,0.7714169006891358,-0.5408142651972755
724,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,17,Win,54.0,14,0.5352798977701074,0.21887073951373875
725,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,21,Win,51.0,14,0.9567225979637672,-0.7782131704820142
726,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,34,Win,51.0,15,0.6582148349327619,-0.12466352257115247
727,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,75,Win,51.0,15,0.5151796600645298,0.2892338150576698
728,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,86,Win,51.0,15,1.0186287399899758,-0.6365133574925784
729,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,25,Win,51.0,16,1.1233546462197173,-0.2632469028820084
730,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,33,Win,51.0,16,0.8591520785093931,0.010930402816298777
731,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,36,Win,51.0,16,0.9688562814450449,-0.40346527261423143
732,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,41,Win,51.0,16,1.0357547467499624,-0.5120327030458058
733,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,42,Win,51.0,16,1.1557717997193362,0.12067931995959061
734,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,49,Win,51.0,16,1.113818795168207,-0.3229624081286238
735,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,63,Win,51.0,16,0.8980226105862074,-0.600538280001832
736,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,73,Win,51.0,16,1.0490901867308926,-0.5684315790502824
737,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,89,Win,51.0,16,0.8358299298232893,-0.5496930839582553
738,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,99,Win,51.0,16,1.2212115961389658,-0.41525886379959476
739,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,76,Win,48.0,14,1.290421694554965,-0.8708430817795458
740,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,28,Win,48.0,16,1.3733146872037951,-0.1596088304627172
741,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,30,Win,48.0,16,1.2332311259264763,-0.11171304224357542
742,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,43,Win,48.0,16,1.234809652724166,0.08317795818045565
743,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,70,Win,48.0,16,1.1047918561807069,-0.3628112379811714
744,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,85,Win,48.0,16,0.5676322708381918,0.3532412372639478
745,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,23,Win,45.0,15,1.0618923098268997,-0.23437788595560793
746,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,37,Win,45.0,15,0.3931544514144195,0.5721282346184575
747,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,52,Win,45.0,15,0.27584021927425256,0.6529394467150137
748,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,100,Win,45.0,15,0.8328215925354674,0.5403670571888799
749,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,2,Win,45.0,16,1.1659018202384097,-0.511496314928789
750,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,3,Win,45.0,16,1.1239880822110224,-0.4288111796148072
751,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,10,Win,45.0,16,0.7127541863933968,-0.275418184532954
752,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,19,Win,45.0,16,0.7664217277788258,-0.36342066205838547
753,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,26,Win,45.0,16,0.9646938806902946,-0.23903684102556289
754,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,29,Win,45.0,16,0.6282287111575464,-0.1380837428004843
755,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,38,Win,45.0,16,1.0203456749791497,-0.17820458521618282
756,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,54,Win,45.0,16,1.1422923373408767,-0.17826350367605887
757,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,57,Win,45.0,16,1.5158962847029112,-0.33814938815959494
758,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,67,Win,45.0,16,0.7345662685443567,-0.28280565625353826
759,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,81,Win,45.0,16,0.962373950280157,-0.5824327832723063
760,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,84,Win,45.0,16,0.8900975150258702,0.31048915183012576
761,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,91,Win,45.0,16,0.7129631253680235,-0.04369149676504226
762,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,94,Win,45.0,16,0.8466374833736499,-0.19218707891037812
763,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,18,Win,42.0,16,1.5193228231065465,0.3523979622005948
764,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,60,Win,42.0,17,1.557511093482003,-0.3149386800662178
765,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,64,Win,39.0,15,1.7317625132185617,-0.04940540333602931
766,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,7,Win,39.0,16,1.2197584527508076,-0.3057289606602985
767,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,13,Win,39.0,16,1.5457870205796191,-0.10586345607997409
768,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,14,Win,39.0,16,1.3624390323208246,-0.3935054096761954
769,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,31,Win,39.0,16,1.0432757923396223,0.5542237507353082
770,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,40,Win,39.0,16,1.523124194621234,0.15365108496466692
771,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,45,Win,39.0,16,1.1357500346518314,-0.35705891944248996
772,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,48,Win,39.0,16,1.0670378538630438,0.10544107633821062
773,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,56,Win,39.0,16,0.36684783687336675,0.7213717248619186
774,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,65,Win,39.0,16,1.0174556556699186,-0.044822458013130485
775,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,78,Win,39.0,16,1.0305165452459444,-0.12910362870722022
776,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,79,Win,39.0,16,0.9364439481505226,-0.10776110958243033
777,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,80,Win,39.0,16,0.6598082507390756,0.27555096945432483
778,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,97,Win,39.0,16,1.618627168471335,-0.04357943652881738
779,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,47,Win,36.0,14,1.6215709908499023,0.6838369875791338
780,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,6,Win,36.0,16,0.5136820095774395,1.2018716873762263
781,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,24,Win,36.0,16,1.2785302017996363,1.1706843439400239
782,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,74,Win,36.0,16,1.3564567493922968,0.149726979615617
783,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,98,Win,36.0,16,1.0079119102933325,1.3515409228012645
784,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,77,Win,33.0,15,1.44910372561293,0.48231356880401566
785,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,88,Win,33.0,15,1.0069863892628659,0.8301882470177914
786,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,83,Win,30.0,16,1.3860408978426886,1.2822468591417093
787,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,82,Win,27.0,15,1.7589787427064822,0.03739067733794967
788,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,11,Win,27.0,16,1.784156991501267,-0.04682515407424809
789,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,12,Win,27.0,16,0.9825032555905672,0.7640075954803023
790,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,16,Win,27.0,16,1.4656407897611339,0.37145469455678604
791,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,46,Win,27.0,16,1.6905353813015955,0.04953241674542264
792,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,59,Win,27.0,16,1.1859781653424881,0.32155825838769164
793,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,95,Win,27.0,16,1.636591374630201,0.22133121837362446
794,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,87,Win,24.0,16,1.3350384559845683,1.124948392125768
795,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,9,Win,21.0,16,1.6928442192644957,0.12756852197918747
796,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,50,Win,21.0,16,1.7652071319945275,0.06176370436648733
797,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,69,Win,21.0,16,1.9175980255780851,0.2896864344308764
798,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,90,Win,21.0,16,1.4370267655917144,0.5873774944504484
799,MarineMicro_MvsM_4_dist,MAT,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,4,Win,18.0,17,1.684201785934336,0.5042259513540757
